x y
-3.3500986 -3.2645152
-3.4908416 -3.5559151
-3.5060344 -3.5517209
-3.4686525 -3.5442579
-3.5694346 -3.6168051
-3.4438016 -3.4463887
-3.4439821 -3.4567087
-3.4442699 -3.4529395
-3.4895144 -3.5597758
-3.4718199 -3.4587362
-3.5308228 -3.5711958
-3.5899441 -3.6223099
-3.6240177 -3.6746874
-3.4320617 -3.4797270
-3.4826560 -3.5790184
-3.7598541 -3.7111778
-3.5633049 -3.6112590
-3.5814745 -3.6275055
-3.5107656 -3.5881221
-3.6416597 -3.6785953
-3.5496604 -3.5886192
-3.9687555 -3.7293305
-3.6834128 -3.6578288
-4.3815589 -4.1259789
-3.6720064 -3.7014844
-4.0315204 -3.7504413
-4.3890343 -4.1384106
-5.9727578 -4.0907249
-4.2816377 -4.0557003
-4.4048896 -4.1276631
-4.3491964 -4.0977492
-4.1239529 -3.9096310
-3.6930444 -3.6989555
-4.3314133 -4.1306667
-4.0529175 -3.7880576
-3.5973833 -3.6312444
-4.2571239 -3.9000242
-4.3807073 -4.1297011
-4.4033895 -4.1199594
-3.9251037 -3.8349750
-4.3912215 -4.1408424
-4.2385449 -4.0451131
-4.2838259 -4.0106907
0.5598845 2.7174642
-3.5381200 -3.5806701
-4.4666686 -4.1846519
-4.4874368 -4.1671705
-4.4144120 -4.1567454
-4.6960149 -4.3024449
-4.5227246 -4.1095219
-4.1945128 -3.9917946
-5.0314107 -4.3063569
-4.4427409 -4.0962915
-4.4632339 -4.2147803
-4.2193732 -3.9167247
-4.2144718 -3.9777453
-4.2030349 -3.9982996
-4.4673347 -4.1767149
-4.4048948 -4.1010742
-4.1908431 -3.9443591
-4.6821699 -4.2943864
-4.4079547 -4.1807604
-4.3869448 -4.1578374
-4.5214024 -4.2379961
-4.2711024 -4.0407419
-4.1765161 -3.9458387
-4.5197101 -4.2493100
-4.7295022 -4.3393035
-5.2941103 -4.2349243
-4.8550649 -4.3867884
-4.7767386 -4.3279061
-4.6891813 -4.2933955
-4.5008235 -4.1073127
-4.8760004 -4.3785939
-4.9576144 -4.4022017
-4.6067142 -4.2616496
-4.8852639 -4.3789878
-4.8627977 -4.3264651
-4.9515548 -4.3906593
-4.7696929 -4.2296209
-4.9449577 -4.3444886
-4.7588019 -4.3310447
-4.8138475 -4.3025284
-4.7668848 -4.2905846
-4.8563190 -4.3605504
-5.1909938 -4.4126258
-4.9328623 -4.3569641
-5.0347948 -4.4108338
-4.9548130 -4.4257321
-5.1568823 -4.2978287
-4.8284421 -4.3337097
-4.8848681 -4.3985348
-5.2910285 -4.3783450
-4.9472713 -4.4078331
-5.1913023 -4.3525696
-4.8964691 -4.3579297
-4.9839821 -4.4077725
-5.1169324 -4.2933040
-5.4281878 -4.4672260
-4.9156981 -4.3440857
-5.5114732 -4.4598103
-5.1977191 -4.3999057
-5.2588167 -4.3953605
-5.9214959 -4.2276955
-5.3015866 -4.3619752
-5.9177165 -4.4883723
-5.8467169 -4.4697104
-5.3498139 -4.4430184
-5.3730674 -4.3470340
-5.1189585 -4.3692932
-5.6297188 -4.2391529
-5.2795467 -4.3950968
-5.9002604 -4.4055815
-5.8904519 -4.2417545
-5.4772768 -4.4186964
-5.7061658 -4.3963451
-5.3540277 -4.3931417
-5.7016649 -4.4128942
-5.6599832 -4.3268385
-6.0328031 -4.0851297
-6.3241916 -3.8731482
-5.4960656 -4.3710494
-5.8118343 -4.4175372
-5.5198092 -4.3476686
-6.0895095 -4.4429212
-5.9278684 -4.2533159
-5.8015494 -4.4396400
-5.7087021 -4.3997178
-6.0415235 -4.2258821
-6.0758414 -4.2543325
-5.9540730 -4.4850864
-6.0654864 -4.0872192
-5.9027643 -4.4106278
-6.1626735 -4.0284114
-5.9850984 -4.3843126
-6.0275483 -4.3066497
-5.9508133 -4.3476243
-5.8949618 -4.4566660
-6.0908418 -4.1487422
-6.2766914 -4.0325122
-6.0902295 -4.2549086
-5.9421988 -4.4330735
-6.4151793 -3.8378859
-6.1507716 -4.1068625
-6.2465544 -3.9553471
-5.9812741 -4.3259106
-6.0479121 -4.2406740
-6.1051989 -4.2727704
-6.0775571 -3.9567685
-6.1857166 -4.2701092
-6.2393413 -3.9851513
-6.4587455 -3.8332424
-6.2027864 -4.2585788
-6.3930521 -3.8358099
-6.3259625 -4.1308465
-6.3781209 -3.8441083
-6.4204211 -3.8175855
-6.1500497 -4.1388049
-6.1678200 -4.0635805
-6.3598022 -4.0980697
-6.4306722 -3.8224483
-6.3573084 -3.8767946
-6.2215090 -4.0343351
-6.4029965 -3.8307793
-6.1982236 -4.1166553
-6.2712212 -3.9591501
-7.1755333 -3.4889374
-6.4138527 -3.8377371
-6.4009104 -3.8613033
-6.9376507 -3.6687810
-6.3435936 -3.8699269
-6.6735578 -3.6873739
-6.7563276 -3.9549978
-6.4663072 -3.9192874
-6.6133142 -3.7250900
-6.7687502 -3.6938956
-6.5262160 -3.7807038
-6.4481463 -3.8095272
-6.4880543 -3.7224698
-6.9011798 -3.7082500
-6.4514084 -3.8184371
-6.7008471 -3.7113583
-6.6601682 -4.0349498
-6.8200250 -3.6670132
-6.9723244 -3.6175044
-6.6566796 -3.7132230
-6.7771335 -3.6860988
-6.7446184 -3.6648037
-6.7966356 -3.9475105
-6.8059530 -3.4989142
-6.8179855 -3.7007122
-6.5312705 -3.8134816
-6.7402997 -3.6346776
-6.7900462 -3.9550405
-6.7512784 -3.7007892
-7.0514269 -3.5367467
-6.9268899 -3.8602366
-6.9950280 -3.1070719
-7.0715966 -3.5666666
-7.3804827 -3.3021095
-6.7298250 -3.7149098
-7.4333935 -3.2112763
-6.7333169 -3.6171422
-7.1788249 -3.4526231
-0.4435529 4.4364400
-7.3918691 -3.2684178
-6.7254744 -3.6245487
-6.7236047 -3.6510487
-6.8093367 -3.6065364
-7.0757813 -3.4988313
-7.4130173 -3.2510903
-7.2840066 -3.3852558
-6.9794555 -3.6546924
-6.7323871 -3.6183157
-7.5587921 -3.0782168
-7.5165744 -3.1519227
-6.8103848 -3.5770729
-6.9637108 -3.3843391
-7.4407601 -3.2141612
-7.1951623 -3.4933357
-7.4661331 -3.1939242
-7.2991867 -3.3899088
-7.2475891 -3.3192720
-7.3631926 -3.2853081
-7.4493179 -3.2095435
-7.5751009 -3.0737355
-1.3333139 4.6729827
-7.3016367 -3.3439469
-6.8033109 -3.5457673
-7.3699780 -3.2812033
-7.2529273 -3.3230381
-7.0493150 -3.1388612
-7.4377728 -3.1988304
-1.2396318 4.6903057
-7.6009421 -2.9988420
-7.6227741 -2.9867983
-1.2031994 4.6757188
-7.4377661 -3.2135444
-7.0499291 -3.3527982
-1.3569989 4.6743369
-7.2859540 -3.2968342
-1.4480188 4.6531811
-1.4275620 4.6656971
-7.4158282 -3.2298706
-7.5997806 -3.0229316
-1.4601780 4.6458526
-7.4592047 -3.1978822
-7.3094845 -3.3179483
-7.0385666 -3.1125474
-1.4470402 4.6524229
-1.3092206 4.6925259
-7.3974152 -3.2385912
-1.3813912 4.6803317
-1.4172450 4.6606698
5.9098430 11.5314331
5.8391328 11.6259842
5.7262068 11.7647915
6.0011120 11.5029917
5.3777175 11.7433462
5.9322481 11.5934925
5.7860312 11.7169876
6.0300083 11.4267321
5.9739652 11.6566982
5.8612714 11.6669979
5.4824767 11.6323881
5.7458053 11.6659889
5.6335731 11.7739086
5.7166471 11.7346182
5.8891730 11.4974165
5.8364444 11.7048702
5.5336757 11.9570332
6.1110101 11.2074404
5.7493920 11.6860752
5.9450102 11.4692545
5.8566465 11.6284704
5.8474145 11.7774143
5.7286015 11.6089382
5.8137913 11.6481285
5.7932978 11.6345978
5.3761625 11.7329235
5.5673728 12.2741785
5.5731254 11.7241821
5.9134674 11.5800428
5.3529296 12.0867739
5.5739260 11.8671064
5.7403097 11.6312046
5.8744831 11.8360157
5.6671996 11.8386440
5.8708882 11.8596687
5.5760469 12.1713324
5.2176685 12.3186302
5.5706739 11.8470535
5.7931914 11.6709261
5.6282816 11.8082304
5.6727533 11.8456898
5.6854715 11.8714027
5.4643984 12.1682806
5.4183507 11.7466097
5.6000686 12.0111246
5.4302287 12.0995283
5.7131047 11.8162451
5.3090754 12.2588158
5.7705846 12.1073217
5.5503149 12.2918224
5.6641564 12.3233051
5.2036796 12.5846844
5.3998156 12.0595341
5.4870000 12.6588602
5.5879664 11.8911705
5.5034080 12.3443069
5.7476120 11.9278278
5.3362756 11.9101000
5.2647161 13.1917238
5.3941293 12.2968874
5.5197830 12.1117439
5.6330013 12.8034382
5.5526090 12.5271273
5.3300486 12.4005404
5.5945277 12.8286533
5.4560132 12.8049097
5.2736936 12.9890966
5.4618006 12.3401737
5.2832565 12.4644012
5.3038449 12.4373207
5.1243143 12.8397722
5.6129427 12.8410549
5.4799871 13.3629665
5.3946867 13.2533426
5.4281034 12.9717522
5.4389815 12.7695742
5.6589737 12.7779026
5.5097876 13.4245996
5.4461436 13.2945652
5.4297504 12.8280821
5.6747279 12.8435802
5.2753687 12.7833138
5.1970644 13.1175957
5.5838723 12.8790464
5.2298555 12.8451242
5.4711056 12.7976332
5.1784940 12.7668667
5.3625665 13.1797304
5.5428209 13.3028383
5.2311463 13.0918560
5.6313257 13.5559769
5.2764783 13.1777925
5.2424388 13.0054836
5.3533258 13.3056116
5.5173492 13.3574591
5.5551853 13.5003376
5.4638863 13.2742281
5.5830488 13.3098326
5.5811615 13.3783226
5.5354018 13.3975849
5.4133973 13.2736177
5.6039491 13.1607065
5.4523373 13.4046001
6.2246604 14.0638409
5.6211672 13.5350590
5.3546910 13.2329397
5.4747334 13.3001862
5.4125304 13.3763313
5.4801693 13.4600601
5.5630054 13.3024549
5.6048174 13.1486769
5.5766168 13.2922058
6.2254310 14.0684853
5.5297384 13.4311905
5.6030116 13.4774895
5.4854894 13.3541975
5.6086669 13.5074406
5.5518155 13.5592384
5.6476359 13.5750427
6.1196575 14.0204287
5.5684328 13.4889317
6.1785760 14.0569935
5.7560177 13.4114046
5.5785317 13.4691887
5.8227296 13.6169958
5.8659015 13.7190790
5.5586214 13.4736872
5.9468775 13.7352228
6.2913237 14.0793047
6.1166210 13.9680557
6.0059814 13.7816811
6.0551233 13.9034348
6.0280461 13.7841158
6.1497288 13.9941187
6.0862484 13.9080811
6.1999350 14.0278807
6.2447944 14.0847673
6.1339240 14.0093069
6.0837207 14.0471191
6.1634474 14.0606833
6.2790885 14.0772038
6.2164154 14.1195631
6.1894836 14.1234493
6.1557984 14.0775757
6.2004991 14.0666151
6.1866865 14.0226851
6.4137015 14.0229683
6.2548537 14.1205721
5.6070633 11.9623547
6.2047801 14.1052275
6.1806870 14.1563845
6.2947812 14.0560083
6.2495785 14.1007986
6.3055315 14.0940466
6.2636304 14.1261568
6.2166457 14.1124249
6.3189840 14.1037235
6.2996459 14.0918655
6.2706437 14.1437359
6.3097153 14.1260233
6.3765588 14.0822468
6.2210050 14.1058159
6.3533993 14.0325537
6.2483172 14.0704126
6.2816925 14.1021166
6.2173100 14.0720406
5.8967743 13.6920013
6.3094182 14.0629253
6.2750573 14.0800219
6.2033110 14.0677204
6.3177056 14.0633249
5.4960747 13.4430399
6.2393508 14.0756578
6.2564683 14.0774689
6.3501773 14.0405798
6.2626071 14.1176720
6.1738710 14.0515804
6.2814026 14.1162128
6.2655497 14.0677023
6.2000952 14.0288477
5.7927055 13.4757309
6.2243404 14.0990200
6.1747236 14.0348625
6.2417903 14.1025305
6.2831488 14.0734196
6.2566199 14.1394548
6.0742965 13.9133129
6.1636438 14.1277237
6.2194328 14.0646286
6.1303239 13.9543610
6.1330719 13.9654188
6.1952915 14.1228132
5.6372356 13.5570841
6.2291770 13.9614363
6.2618051 14.1479940
6.2141113 14.0791283
6.1469784 13.9956694
6.1358981 14.0032825
5.6377459 13.5443096
6.2489657 14.0357037
5.4259868 13.1746931
5.7180142 13.6251335
5.1672244 13.0278254
5.9382854 13.7874002
5.9319816 13.7686768
5.6622028 13.5546303
5.7075291 13.6007233
5.9558120 13.8478127
5.6902699 13.6091671
5.5928221 13.4865694
5.6557851 13.4351482
5.8640203 13.7477531
5.6337161 13.5007725
5.6067672 13.2265244
5.5947781 13.4990911
5.6548443 13.5724173
5.6099072 13.5432739
5.6660480 13.5689058
5.6149540 13.5297785
5.6248741 13.5550690
5.4215255 13.3332624
5.6151118 13.5484247
5.6547642 13.5632086
5.5587449 13.4865999
5.5666089 13.4365454
5.5408182 13.4711866
5.5497365 13.5017967
5.6626468 13.4498940
5.5468745 13.4133043
5.6627655 13.4899101
5.1778584 12.5427675
5.3847375 13.3384628
5.3627334 13.1281748
5.4090552 13.2409430
5.5315413 13.3898802
5.4758449 13.3740091
5.3914537 13.3542538
5.4909477 13.4655151
5.6312513 13.2545185
5.3197188 12.8439159
5.4912262 13.3169432
5.5360126 13.3207169
5.5617566 13.2596436
5.5805340 13.3060589
5.3715410 13.1405315
5.3188066 13.2520170
5.3578458 12.9354610
5.6169348 13.0107937
5.5277596 13.2306509
5.2102838 12.9286041
5.3553257 13.1796694
5.3031912 12.0615807
5.2688036 13.0770178
5.6174812 12.9328384
5.3444309 13.1630869
5.3020663 13.2171173
5.2337799 13.1287384
5.5485625 13.0037670
5.4944196 12.9936104
5.3052564 13.1258774
5.1720948 13.0073748
5.3531671 12.7277927
5.1241932 12.7551785
5.3124647 12.6964283
5.1546521 12.9522848
5.3390689 12.7995596
5.2969656 12.8449612
5.4247737 12.8239727
5.4344935 12.2612028
5.6089520 12.3619089
5.5014544 12.9844961
5.4269004 12.8099003
5.4318900 12.3286448
5.3133903 12.5270834
5.6285133 12.3797617
5.2862740 12.6872015
5.0905280 12.6025658
5.7748103 12.0677881
5.2463241 12.3662367
5.4845891 12.3877163
5.5439100 12.5020046
5.4009500 12.1107588
5.3747902 12.2437239
5.5460010 11.9641037
5.3518791 11.9470739
5.6989346 11.5976810
5.5430388 12.0206385
5.3640695 12.2904005
5.6425281 11.7847290
5.4858980 11.8510904
5.3094406 12.0962811
5.3769727 11.8351536
5.7395644 11.8542795
5.7044439 11.7970209
5.6299658 11.8487024
5.8069739 11.7214870
5.7062964 11.8677454
5.6528063 11.9426394
5.4906077 11.9521618
5.8644996 11.7063608
5.3724794 11.9604053
5.5934663 11.7304602
5.3959327 11.8634167
5.6149807 11.8936338
5.4604115 12.0433254
5.3691201 11.7364368
5.8697839 11.7526531
5.7121215 11.6853304
5.8826261 11.8086414
5.7415848 11.7411146
5.7863674 11.6675854
5.9058819 11.7138901
5.8847609 11.6527653
6.0620995 11.3244514
5.3558478 11.7743464
5.8017669 11.6594801
5.8428998 11.6001654
5.9167018 11.7597599
5.7883196 11.7024298
5.8548427 11.6356544
5.9493618 11.4796743
5.8184948 11.6326313
5.8772039 11.4718771
10.5791054 7.7318606
9.9770727 5.8108988
12.4812155 6.1864610
12.1678696 6.1684122
12.1716433 6.0552645
12.2376003 6.0745955
12.2497349 6.1884208
11.9685678 6.5288992
12.2382221 6.0772829
12.1176300 6.2582350
12.5260477 5.9204807
12.0604773 6.2978630
12.1795769 6.1296363
12.0915270 6.2142315
12.2732706 6.0564842
10.6235456 7.3036737
12.1401615 6.1682639
12.0899124 6.1460309
12.0306377 6.5620303
12.3833084 6.4006405
12.1077557 6.1346788
12.1479244 6.1261501
12.1125393 6.1779976
10.2200975 6.8742204
12.1487999 6.1461225
12.0831118 6.2154613
12.0727081 6.2763901
12.2080517 6.0796452
12.1232529 6.0329256
12.1822472 6.0591836
12.1507540 6.1571651
10.6090603 7.2881036
11.4329920 7.1893086
12.0681725 6.2432880
12.4211006 5.8558302
12.2833900 6.0036335
12.3617363 6.0526576
13.1325159 6.4572902
12.2606544 6.0549884
12.0660315 6.2049522
12.2111988 6.0547614
11.8076782 6.5486794
12.1660519 6.1222687
12.3571568 6.0700817
12.1418657 6.1281114
12.2206554 6.0177965
9.9817181 5.7420897
10.8689165 7.1736841
12.1957226 6.0767746
12.0116453 6.5758944
12.1583252 6.3629050
13.3680849 5.7702551
12.1307220 6.1915474
10.4764328 7.5819325
10.5570183 7.2498198
9.9464827 5.7360539
11.5560513 7.0386171
12.0977859 6.2389765
12.4754829 5.8067570
12.5762568 6.2553630
11.4679909 7.4979029
10.5424776 7.6696024
12.0509911 6.4330897
12.1913214 6.0993843
12.2069206 6.1372609
9.9219637 5.8260746
12.1895227 6.1595778
12.2285500 6.0043645
12.1537638 6.1458111
12.1450100 6.2422390
12.0689001 6.2150974
12.1207600 6.2636995
10.5995607 7.6809134
10.7026119 7.2783618
13.1524267 5.8888421
12.1806450 6.1456165
9.9835072 5.7592793
13.1527491 5.9241099
9.9440870 5.7850547
12.1382685 6.3175430
11.5317793 7.3643146
12.1079760 6.1981335
