x y
-1.2072529 0.9427017
-4.4074960 1.8374281
1.9000617 1.5095680
-3.9126465 1.3334857
-1.9374148 1.4299587
2.3765450 1.9468495
1.0303489 2.6128047
-3.1794770 2.5667553
-4.9761944 1.9152514
-4.5695667 1.4774337
-4.5054402 1.2828324
-4.3706374 1.1190647
-3.3175373 2.6764052
-3.4047151 2.4702821
-4.6426659 1.8517131
1.9722693 1.8085912
-3.3389192 2.3176713
2.2500117 1.3494011
2.4715869 1.2323762
-3.0633898 1.1961194
0.3939104 1.4225388
1.4635612 1.8933927
1.6870251 1.7615277
2.1257401 1.7320675
2.4086196 1.5628690
-3.4176106 2.6403470
-4.1285615 2.0130465
-2.6227870 2.1262321
-3.4667580 2.3603184
2.4848511 1.0805681
2.8021231 0.7749786
2.0223694 1.6628094
2.1441715 1.2482492
2.3547308 1.0587801
-4.1982927 1.6026628
0.8959972 2.2435648
1.3243270 1.9187897
2.1637273 1.8400831
2.1926208 1.8615369
2.4751425 2.0041382
0.7182137 1.5684173
0.9162551 1.6529973
0.9560617 1.6201829
0.8673272 2.0383687
1.8381842 1.6164324
2.2786503 1.3296111
2.4132597 0.9783193
0.8716442 2.1598632
0.9318480 1.9508135
1.2332137 1.7791855
1.9142132 1.3662800
2.2257073 1.2526213
2.5309417 0.8739354
0.8541954 2.3244605
-1.8614608 1.2631712
-1.4525338 1.1949959
3.0262222 0.5209970
2.7886717 0.3163482
-3.1773551 2.5173616
-3.7591958 2.1570997
-4.5643725 2.2460141
1.9354743 1.8935283
-4.3145108 1.5086521
-3.2897675 0.8586171
-3.3171830 2.6262376
-3.6260698 2.7370703
-3.9097650 2.5604575
2.0120523 1.3221885
-2.1004121 1.6271100
-1.5721542 1.1343032
1.9928098 1.3794520
-2.5115523 0.9343716
2.5960875 0.9669300
2.9342360 0.4698268
1.5158004 1.7584829
1.5651947 1.5751145
1.9093949 1.5672034
2.3451822 1.2694932
2.4131980 1.8831952
2.5696971 0.7406891
2.4463551 1.3432755
2.7588019 0.8014364
2.9069188 0.6973485
0.8642706 1.9092098
2.9603930 0.6070778
0.8825799 2.0348315
1.3338480 1.5352099
1.4012426 1.4996550
1.4434719 1.4741334
1.7798647 1.4101158
1.8799720 1.3254547
2.9535942 0.3934137
2.2311578 0.9545634
-2.7634358 2.2199068
-1.9282309 1.4656248
0.9464569 1.7728344
-1.7985330 0.9584202
1.3448446 1.4942544
1.3163140 1.4865807
1.3074491 1.5135278
1.4402126 1.3784379
2.3100367 1.1769056
2.6916873 0.8739755
-4.2005382 1.4764769
1.9105186 1.8564326
2.1622386 1.8510644
1.1456186 1.7692246
2.4547691 1.8565259
-3.8373873 2.2804317
-3.7395613 2.2064230
-4.3800764 1.4649760
-3.4521630 1.2166166
0.7168646 2.0453959
0.7346131 1.8548363
1.4228071 1.6750644
1.5597235 1.5443679
1.6817349 1.6752745
2.2203939 1.3561646
1.5922296 1.5584157
2.2838416 1.2434089
2.7094688 0.8711567
2.8357377 0.7504932
-2.8965070 0.9194407
2.3914874 1.1664677
1.6855425 1.4324800
2.6909943 0.8808011
2.8356996 0.7507682
-4.0926800 1.6755503
-2.6232362 2.0920115
-1.5969903 1.1075873
8.8300571 -6.3319130
9.0211983 -6.0583386
9.2510538 -5.4257741
9.6599951 -5.0326276
9.8822975 -4.6514544
9.9749098 -4.3714194
9.8809872 -4.4200797
11.2151546 -3.8627892
11.2229347 -3.9006684
11.2435532 -3.7785614
10.6368628 -4.3120661
10.9486532 -4.0064712
10.2663727 -3.3830650
10.2383852 -3.1216757
9.4976139 -2.6384552
9.8924379 -2.3840165
11.5503025 -4.9487910
10.4479856 -3.2626188
9.6663561 -3.3263428
10.4280853 -2.9868677
10.4982214 -3.0033531
11.4514523 -3.7477047
11.5743446 -3.8547301
11.2640543 -3.3873713
9.8867226 -1.5303077
8.5128183 -6.4625983
8.6011124 -6.2899003
11.1213465 -4.9489141
10.9135580 -5.0792170
11.0671015 -5.0070677
11.5465183 -4.6247039
11.7370653 -3.5739355
11.6701612 -3.6802027
11.7697992 -3.5977094
11.7327623 -3.7064869
11.5804005 -3.5450668
11.6220331 -3.6297545
11.1521568 -4.8481278
9.8399048 -1.5174564
12.4125586 -5.1047630
12.3117876 -5.0464783
12.3161163 -4.6336403
12.1579056 -4.7267079
11.7665815 -4.6737404
11.8559332 -4.6154175
12.2476273 -3.8165538
11.3098631 -3.3993640
11.2943621 -3.3485427
11.3319321 -3.5644948
11.3023548 -3.3745911
11.3074837 -3.3647745
11.2880859 -3.3268752
11.3098335 -3.3614979
11.2970142 -3.3375180
9.6539526 -5.6573873
10.0624542 -5.4069595
10.5953407 -4.7139874
10.9883957 -4.4220691
10.8357735 -4.3318238
9.9429293 -3.3961346
11.1734800 -3.5137954
11.1121855 -3.5749373
11.0378475 -3.5348921
9.5790300 -3.0844207
9.6354418 -2.8685327
9.7676458 -2.8216496
10.4808216 -3.2560148
10.6743021 -3.3921933
10.6526489 -3.7232323
10.4850035 -3.5266037
10.3576574 -3.5355432
10.8794737 -4.2389283
11.0054283 -3.9439113
11.1672935 -3.7206166
10.1773777 -3.2834053
9.4711466 -5.8073020
9.5075397 -5.8041930
-2.7420471 2.2079039
-1.8273213 1.2411344
-1.5104266 1.1952642
0.1281967 1.5921133
11.1842432 -2.5885456
9.8228025 -4.6288714
8.9337053 -6.2144322
9.5956583 -5.0575075
9.9301901 -5.2783804
12.6596375 -3.3284473
12.7261896 -3.2702992
9.8547888 -2.4001005
9.7862148 -1.8349024
8.8938112 -5.8908243
10.7142458 -5.2470841
11.9323597 -4.8051071
11.8607063 -4.1271138
11.7705917 -4.1407418
9.7660236 -4.8894887
11.5357904 -4.2201853
10.1508846 -3.8440928
9.5872145 -3.2960942
9.9481478 -2.9046741
9.5256729 -2.6377006
9.8417082 -2.3202131
9.9289370 -2.1488161
11.2389717 -4.2495542
11.0882320 -4.2018905
10.3409615 -5.2608547
10.0073872 -4.6074691
12.1484747 -4.2313371
9.9868393 -5.1662788
10.0191364 -5.0506182
9.8987350 -4.8366990
10.3759747 -4.2834711
11.3942795 -4.1687918
10.7794533 -3.2842395
11.0654755 -3.3413262
9.8465166 -2.7137203
9.8477468 -2.3066843
10.1971178 -2.1266632
12.1919842 -3.4459815
12.1111145 -3.4690311
12.1480207 -3.3989367
11.9347706 -3.4992719
11.7897978 -3.8408947
10.4326868 -3.1824753
10.2787447 -3.1107879
10.8539801 -3.0395768
8.7330122 -6.1896091
10.2380209 -5.4124002
9.9939947 -2.1133158
10.3487587 -5.4044676
12.0719481 -5.2300663
10.4562035 -5.3009329
10.5912828 -5.2070255
10.0739574 -4.6673269
10.0712719 -4.6992779
10.8300657 -3.9562976
8.5209274 -6.5033345
9.2258816 -6.0125299
8.9347715 -6.2137098
9.9989262 -1.9733856
9.6359377 -5.6467810
9.8140707 -2.2142072
9.9448538 -2.1500845
10.0159044 -2.1255155
2.2771716 1.3563497
11.4112148 -3.6588669
11.5429878 -3.6425922
9.0825319 -6.0257077
10.6542139 -5.1590557
10.6902723 -4.9442096
10.2554359 -2.7689562
10.6999016 -4.8117719
10.6534519 -4.4666638
10.3751516 -4.1067019
10.3434505 -3.7454433
10.3200073 -3.2037826
10.1820745 -2.6111417
9.9605808 -2.3467398
10.2563257 -3.9787676
10.5096035 -4.0041261
10.4284325 -3.3119209
10.1645212 -2.2182367
10.3215580 -3.1572559
10.2810469 -2.8470006
11.6633015 -3.1291804
10.0226841 -2.3770092
10.0779572 -2.2885756
11.4913206 -4.1880541
10.6195774 -4.0644045
11.1313581 -3.8134866
10.1292973 -2.0854955
10.0655422 -2.0081611
8.9837904 -6.1764584
10.0187292 -1.9852728
10.0199842 -2.0022783
11.6291065 -4.0406857
11.5114212 -4.1927128
11.4325638 -4.1977096
11.4872513 -4.1212783
12.8893661 -3.0647130
9.9778700 -1.9955215
9.7077055 -1.5977470
9.3035774 -1.0755039
12.1851273 -3.6767035
10.3969336 -3.8033702
10.4421825 -3.7318013
10.2738552 -3.2644186
10.3060570 -3.0808330
9.9664249 -2.4733639
10.0057306 -2.4602427
10.0171156 -2.3783567
11.0261812 -3.2742629
11.8977318 -3.8155620
11.9414549 -5.0638127
12.0816441 -3.2851126
12.0383959 -5.3275962
12.1731663 -5.3023372
12.0165148 -5.2490568
12.0008411 -5.2442322
10.1614904 -2.1288066
9.8959541 -2.8132935
9.7556505 -2.1133347
9.8472500 -2.1370683
9.9161863 -2.1208279
8.7822018 -6.2806611
9.5851679 -5.5046997
9.8888893 -4.8540235
9.9485207 -2.0138295
9.0264931 -6.0853372
9.9091177 -1.7592838
9.5669937 -1.3471029
10.0031567 -2.0457885
10.0412846 -2.0367780
9.6198540 -5.3722916
9.8160238 -5.2771335
9.8454409 -4.6248546
9.6728344 -4.7744141
10.0842876 -4.0820289
9.7945423 -4.8304358
9.1248779 -5.5631719
9.8878126 -4.7433863
10.0752678 -4.4828482
10.0536385 -4.0062423
9.8305407 -3.5125365
9.6365557 -3.2067163
9.4993219 -2.9659765
9.8253946 -2.2328885
9.8701134 -2.0298102
9.8165436 -1.6919229
9.7054415 -1.3927847
8.9307919 -6.2321501
8.8586760 -6.3441873
8.9608583 -6.1001868
9.2827644 -5.4522686
9.8478508 -4.7209020
10.0123091 -4.3095794
10.0044317 -4.3520188
11.1856728 -3.8876789
11.2411251 -3.8306994
10.8119297 -3.9527071
10.4074869 -3.3532288
10.2663755 -3.1398363
9.8733788 -2.3543007
10.3817225 -5.4176731
10.1892033 -5.4392562
11.6203413 -4.9395123
9.5116968 -3.1379492
10.3687735 -3.0081530
10.4546366 -3.0370319
11.4642725 -3.7334545
11.2966490 -3.4424720
9.7215128 -1.3666515
8.5532875 -6.3957672
8.5883179 -6.2939382
11.0792389 -5.0578041
11.0243015 -4.9933586
11.5606203 -4.5459156
11.7319775 -3.6042993
11.6728268 -3.5908663
11.6364813 -3.7236719
11.5552874 -3.6207016
11.0172405 -4.9523063
10.0876398 -1.9399003
12.3917761 -5.1147451
12.2744493 -4.6338143
12.0242386 -4.7542024
11.8749638 -4.5927725
12.2596111 -3.8832529
11.2686749 -3.3654492
11.3697462 -3.5471787
11.2983646 -3.4087040
11.2406702 -3.3632309
11.2838697 -3.3788524
11.2640953 -3.2851491
10.0535030 -5.3906364
10.7312860 -4.7175922
10.6597090 -4.3599639
10.0562172 -3.4733582
11.1563749 -3.5552528
11.0074139 -3.6171668
9.7308044 -3.0315559
9.6826143 -2.9023054
9.7671719 -2.8148224
10.6034698 -3.2971334
10.6460352 -3.4361942
10.5739622 -3.6756287
10.4314756 -3.5289629
10.9335232 -4.2050567
11.1378708 -3.7597184
10.2414217 -3.2628398
9.4646606 -5.8447433
9.5435095 -5.5756135
10.0082903 -4.9536548
9.9504938 -1.7517580
9.6303225 -1.3457607
10.0341406 -1.9961362
9.6468258 -5.4078298
-4.3914070 1.8387340
9.9159689 -4.6778417
9.7009573 -4.7411051
10.2289667 -4.0231624
9.8636751 -4.9722352
9.8188419 -4.7741299
10.1505651 -4.4234247
8.9933949 -6.2282190
10.1396933 -4.1390553
9.6574087 -3.4964821
9.4600382 -3.0164330
9.8031683 -2.1973543
9.7987194 -1.6612043
9.7452536 -1.4144232
9.9007339 -5.3010049
12.7814693 -3.2698505
9.9239244 -2.3502359
9.7454510 -1.7978407
8.9229059 -5.8332524
10.8836918 -5.2889719
12.0541649 -4.8816061
11.7712212 -4.2816219
11.5362978 -4.1333957
10.1835814 -3.7877789
10.0791368 -2.8599019
9.5130501 -2.5696380
9.9813395 -2.1701143
11.2671452 -4.2173419
11.1571627 -4.1446614
11.8679390 -4.2825775
10.0011921 -5.2117567
10.0260811 -4.9146299
10.3943977 -4.3350992
11.4675169 -4.1365676
11.0298176 -3.3871579
9.7978382 -2.8180895
9.8474216 -2.4208100
12.1077576 -3.4373338
12.1855593 -3.3739872
11.9624271 -3.4409912
10.4214144 -3.1751816
10.2631483 -3.1534483
8.6989088 -6.2562494
10.2459555 -5.4096179
10.2288618 -5.3962612
10.4277725 -5.3074908
10.6682911 -5.2325430
10.0344000 -4.5825515
10.0406742 -4.6834140
10.8579845 -3.8868237
8.5417557 -6.4807758
9.0897894 -6.1036682
9.5898485 -5.6888690
9.9574080 -2.1516459
10.0398760 -1.9810880
2.1406553 1.2086740
11.6034269 -3.5875936
9.1418247 -5.9469571
10.7191515 -5.1849670
10.7361050 -4.8930235
10.6765823 -4.4666448
10.3780766 -4.0952458
10.5304489 -3.2362690
10.3272476 -2.7043641
10.2284594 -3.9028008
10.4663153 -4.0151143
10.3678503 -3.2158720
10.2522659 -2.9038568
11.6797581 -3.0577397
10.0577955 -2.3655524
11.3926458 -4.1756868
10.5382252 -3.9890780
8.9181490 -6.2753139
8.9761267 -6.1741853
12.2150717 -3.8007944
12.3840113 -3.0965586
12.2346621 -3.1407380
8.7161875 -6.3416791
8.9392881 -6.1086102
9.2366285 -5.5143623
9.7563944 -4.9051251
9.9509802 -4.7354379
10.1387978 -2.0794611
10.0359898 -1.9222488
10.1772470 -2.7466686
10.1550369 -2.1272058
10.1679068 -2.0614500
10.1009808 -1.9972938
10.0289631 -1.9966073
11.6246433 -4.0398026
11.5392818 -4.1622000
11.4315615 -4.1482215
12.9434156 -3.0636761
10.0448141 -1.9726638
9.3320312 -1.0834539
9.2450476 -1.0408403
10.3045330 -3.9948902
10.3614244 -3.3568285
10.2261953 -2.8839965
9.9470015 -2.4525423
9.9892321 -2.4144409
11.0809793 -3.2598054
12.0631819 -4.8827596
11.9616928 -5.3095889
12.0862741 -5.3097878
11.9544983 -5.1735988
11.6358509 -3.1669261
9.9873943 -2.7624719
9.8461561 -2.1173120
9.9150124 -2.1455827
8.8130484 -6.3370147
9.5897141 5.4345598
9.9688072 -2.7254000
12.1330051 5.9048171
12.5184679 6.8425307
8.9808035 4.9296842
9.3110876 5.1446428
9.4975443 5.2229505
10.0739765 5.4328208
10.5065508 5.3288708
12.6701994 6.5955205
13.1837196 6.2712569
10.4937077 6.2901592
11.7330046 6.5888495
9.5882301 5.8341184
9.8927279 5.6829066
11.0769739 6.0163293
12.2033186 6.3423996
12.2423353 6.2866778
10.6464872 5.7165217
10.3464022 4.8625946
10.1676807 5.7424421
12.1583939 6.3175645
12.6502914 6.2134032
12.4686222 6.2564836
12.8738518 5.9899611
11.2191658 6.0480833
11.6778297 5.6765966
12.4550877 5.9111681
12.0431919 6.2044592
12.1453381 5.8203917
11.4550524 5.5718713
10.0954981 5.7989612
10.3183260 5.8096032
8.6216469 4.8550067
9.3393126 5.5186815
10.0062284 5.4001999
10.8633261 5.2020411
10.7121124 5.3126750
13.2335501 5.7809200
9.7016783 5.6074858
10.1575270 5.6621957
12.3119135 6.3017726
12.5169554 6.0491729
11.4603672 6.1959810
9.8759670 5.4399586
10.9662437 6.2373509
9.9382019 5.5305853
10.0682716 6.3032956
11.9720249 6.7706122
13.2896805 5.8403444
11.5462542 6.6639614
13.1158085 6.3706546
11.1374807 6.1808524
9.9007597 5.4072466
9.7945232 5.2898402
9.4922447 5.4214249
9.6385241 5.3006120
9.1213045 5.1549940
10.1498137 5.2985072
9.3985825 5.3414936
9.2879772 5.1114006
8.7852879 4.6787338
8.6517487 4.7223091
13.0977373 6.1506853
9.0961905 5.3424110
8.9444962 4.8208137
12.7442379 6.1777787
13.2011671 5.9948673
13.0744143 6.2684431
10.5519085 5.4437113
12.0527430 5.9413900
12.6981125 5.8219991
10.2017164 5.4811902
9.2974997 5.5998521
10.0973034 5.3813286
9.9059372 5.6479378
9.5523291 5.6133618
9.9563656 5.7752395
10.3928041 5.7230616
10.6146040 5.8170772
10.6705647 5.6757498
13.5947828 6.1972885
12.8557625 5.8497243
11.8523893 6.5478411
9.4790506 5.2246633
9.4992962 5.4501114
9.5091572 5.4760652
10.4456329 5.8404832
11.6656837 6.1918230
11.7864275 6.1150012
13.3278313 5.8271823
12.6257353 6.5578399
13.2525005 5.7154770
13.2655983 5.6880994
13.3484154 5.6918464
13.4542551 5.7526650
13.1672096 5.6770778
13.2160606 5.7849507
11.3617802 5.9638438
12.5858641 6.1422133
12.6052256 6.2185059
8.7204418 4.7687960
12.4939013 6.1088209
9.3746004 5.2957439
9.9580269 5.5335374
10.3028517 5.7243285
8.5422621 4.5660706
8.6330261 4.6361217
9.2311983 5.1620793
9.4307194 5.4121947
11.0681591 6.2698750
11.9984159 6.5233502
12.1637135 6.3190088
9.5004349 5.9303560
9.3468723 5.7342873
9.9559202 5.3983130
9.3885241 5.5238967
13.2813883 6.0211101
13.2036762 6.1747718
10.7205753 5.6627178
11.9952116 6.6792622
10.7673683 6.0774698
10.1373100 5.8199821
9.8641930 5.6423454
8.7835178 4.7723370
9.4992142 5.9288473
9.4330235 5.4882388
9.5807142 5.7182665
9.9991016 6.6039023
12.1474457 6.0679259
8.4874649 4.6351008
8.8880491 4.8455791
9.3040085 5.3114295
9.6705713 5.4407511
9.8823290 5.8274298
10.6141081 5.6539373
9.9845686 5.5316944
11.9808350 5.7749572
12.7996445 5.9501519
8.5060129 4.6261139
8.7870817 4.6962137
12.3656368 6.1929336
12.2402525 6.1171722
10.8777170 5.7118812
10.4619942 6.2892003
10.6373339 6.2535830
10.7387857 5.9009423
10.2464275 5.4895368
10.8434820 5.9729142
12.8522139 6.2164865
9.6509590 5.7424984
10.8457041 6.0779309
12.8280277 6.5936565
9.8457689 5.3483758
9.7216949 5.4414353
9.6774206 5.6349254
9.9992161 5.7521191
10.8513565 5.9755154
11.8055305 6.2415891
12.5979118 5.9600992
8.5686531 4.3970313
8.7621622 4.4746690
8.9563923 4.6894803
9.5052834 4.6757746
8.6208506 4.5007744
8.7041264 4.7278714
9.2333031 5.2951579
9.9009933 5.1968989
11.9807549 6.3823600
9.6825476 5.7261176
12.8063412 6.2797637
10.4388084 5.6380129
10.4983511 5.8272591
10.5799551 5.8043594
10.6355705 5.8799615
12.2653961 6.4034290
10.3574286 5.7575526
9.7826748 5.8475490
11.5112133 6.0948400
11.9680796 6.5792375
11.6280041 6.6979532
12.4789896 6.2047048
9.4530153 5.6968150
10.5939341 5.6368318
10.6187534 5.6425562
9.5082626 5.0749006
9.5759840 5.1154542
9.4877672 5.0865207
8.7810030 4.6258430
8.5735178 4.6086659
9.3022575 5.6583524
9.7322445 6.0688100
9.8556557 6.0546618
9.6446133 5.6579466
8.9367657 5.2461476
9.0711555 5.2246604
11.6444368 6.3836975
11.6679306 6.3703237
9.4677143 5.6228261
9.2159052 5.4515891
10.0123377 5.1338077
10.4994783 5.6318746
10.7521906 5.7221389
11.8542557 6.2745271
10.2863274 5.7679977
12.2606707 6.2142210
11.0064039 5.7891445
10.6981535 6.4101276
11.6549768 6.2701774
12.3448124 6.1513186
11.8208313 6.4017048
8.8899155 5.1246653
8.6943445 4.7191858
8.1719265 4.6420960
9.7165613 5.5155721
13.0173664 5.9165497
10.4798098 5.9132309
11.1730185 5.9636369
10.1846466 5.5599971
10.3392620 5.6721044
10.6101780 5.7271180
12.5857296 6.0316215
12.3810720 5.8984003
12.1007433 6.5002661
8.5195074 4.6929030
8.7414751 4.8897090
8.5219612 4.6019535
8.9406748 5.0771422
9.5609112 5.3598037
9.7879572 5.2671857
10.1141405 5.3162494
10.6904182 5.6120563
9.4416142 5.2991371
10.1495466 5.3138194
10.1344881 5.1676459
13.2258253 5.8242831
12.2141199 5.8720698
9.3619814 5.3516865
12.0564222 5.8811092
11.8959703 5.8836322
10.1693830 5.2628713
9.6920052 5.4612393
10.4545794 5.5917177
11.0923662 5.9118094
12.4739656 6.4767013
12.4338312 6.5135236
10.7435169 5.6937604
11.2264881 5.8327589
8.8617353 5.0033846
12.2775440 5.9200182
12.5420446 5.9464893
12.5348597 6.1719437
9.4229317 5.4542184
9.6064339 5.6701198
10.0986500 5.7268367
11.3764668 5.8658676
12.2647896 6.2082710
9.0971079 5.1972141
9.3609638 5.1869202
9.7236586 5.3591480
10.1299553 5.4540715
12.6248369 6.5144544
13.2333393 6.2740221
13.0480070 6.3536291
10.6402302 6.0549326
11.7626429 6.5163016
9.5301628 5.5819640
11.1493645 6.0091896
12.1339598 6.2898393
12.1809311 6.3441486
10.4453325 4.9339886
10.1579971 5.6696639
1.9394567 1.8214217
12.6280336 6.2243643
12.5093641 6.3179770
12.9714499 5.8890376
11.5874109 5.7541299
12.5025759 5.8889809
12.0910568 6.2245183
11.4651833 5.5919528
10.0222483 5.7716384
13.2178497 6.0424356
13.0219059 6.3098173
11.8112383 5.8589096
10.2189302 5.5463176
10.0090923 5.7255635
9.3040771 5.5115590
8.9052887 5.1026216
9.2043304 5.2605891
9.9960785 5.7825398
10.3993893 5.6351495
10.4296274 5.7251787
13.6438198 6.3516188
12.6565170 5.8739619
11.8623142 6.5435948
9.4338188 5.2828765
-3.0924437 1.2243519
9.4227858 5.3797016
10.4135704 5.8570161
11.7829895 6.3276601
13.3899202 5.8460932
13.3341150 5.7702732
13.2817450 5.6186466
13.3959332 5.5988612
13.1567144 5.6552544
13.1505365 5.7349648
11.1721811 5.8300552
12.6708717 6.1551676
8.5740547 4.6185164
8.7370949 4.7861376
9.9181757 5.4452977
10.2758999 5.8868527
8.6132927 4.6601868
9.2160578 5.2565951
9.5120201 5.5224867
11.9492092 6.5256057
12.3839693 6.3330536
9.3981380 5.7158971
9.3744698 5.4561868
13.6138401 6.0877032
10.7309980 5.7354226
11.9724522 6.7377777
10.7225447 5.9113064
9.6911764 5.6066952
9.4169827 5.5282207
9.6224174 5.5787144
12.1849670 6.1087160
10.7752657 6.4772038
8.9622850 4.9535208
9.5228195 5.4651332
9.6803493 5.3657732
10.6150665 5.7143264
11.9863701 5.8222280
12.7535038 5.9698229
8.0985613 4.8690815
8.5435505 4.6337972
8.8687325 4.7201166
12.2430983 6.1450353
10.7985029 5.8166575
10.7041025 6.0065155
10.6916790 6.0318379
10.5372601 5.9561033
9.7498140 5.6811161
10.6756649 5.8450813
12.3126974 6.6748233
9.7201233 5.5195045
9.8058119 5.6713090
9.9496765 5.7464824
12.5418129 5.9222960
8.6190691 4.3552585
8.9121809 4.8114686
-4.1150575 2.0434935
