x y
-5.2650099 1.8793137
-4.6588593 1.6537020
-4.4114304 2.4557409
-4.4861302 2.1471691
-4.1361809 1.6526073
-3.5763481 0.3663464
-4.6897097 2.2493360
-4.5212612 0.8310960
-4.8422899 1.9455066
-3.5765669 3.0760984
-3.8674302 2.6275947
-5.5147848 1.6045349
-4.8435712 1.2212492
-4.1656852 1.8028067
-2.6540449 0.2738476
-4.5741453 0.9599938
-4.2073002 2.5351834
-4.9115701 2.2935536
-4.5737424 0.8524603
-4.4643288 2.3560135
-3.8208740 2.7285457
-4.4216800 1.0993069
-2.1360362 2.3050280
-4.9627562 1.8720688
-4.6757679 1.1550407
-5.3966398 1.9804747
-2.7605815 0.1033422
-5.4997282 1.4870296
-5.0240011 2.4153767
-4.3521128 2.2285843
-5.5552487 1.4639063
-2.9309015 0.5265280
-3.9519751 2.9938333
-4.1690760 0.5754154
-4.6776485 1.9850814
-2.7912469 1.0263251
-4.2837524 0.6399973
-2.8552999 0.3212673
-5.3615689 2.1113496
-3.5955403 2.7755368
-2.5836751 0.5427477
-3.8545561 2.3994637
-4.1974506 1.8178086
-4.4357681 1.2974788
-5.3092561 2.4184177
-3.8161163 2.7490060
-3.9684207 2.5486937
-4.7937584 1.9411557
-4.6915731 1.9842579
-4.8252296 2.1190615
-4.1027145 2.4319518
-2.6019852 0.4377916
-4.9909778 1.3299333
-4.4832015 1.6636769
-5.1020179 2.1017561
-3.7095773 3.0681555
-3.5068316 0.3961084
-4.3297677 1.0926952
-4.4315147 1.3209163
-4.0083714 0.4594499
-4.0699759 0.4788586
-2.5911210 0.5713882
-2.3457227 0.4355662
-5.2766685 1.9694707
-2.5974007 0.7149311
-5.4246120 2.2939413
-2.4688010 0.5802359
-4.9359102 1.1509057
-3.7825544 2.6856706
-3.7011046 2.9695597
-2.4893069 2.3799090
-3.5775337 2.8559759
-3.4609265 0.3288505
-2.3624828 0.5016167
-5.5037708 1.5166178
-2.5877602 0.7758537
-3.4683578 3.2198887
-4.7480702 0.9975319
-3.8218164 2.8571205
-3.8595707 0.8118783
-4.7846684 2.0510278
-4.9411454 1.9079696
-4.2104115 1.1635849
-3.6190562 2.9523857
-4.2501426 0.5864700
-5.2770772 2.5156748
-2.0667243 2.5173695
-4.0838528 3.0186574
-3.2470584 2.0431964
-4.6915007 0.9206835
-4.7234573 2.1439288
-4.3443127 0.7426679
-5.4305758 1.7904334
-2.6192925 2.2131915
-5.2176094 1.3829039
-5.3723955 2.2717617
-3.5836070 2.8437703
-2.4965570 0.5122119
-3.4245534 0.4090137
-5.2029634 1.8958247
-4.6659970 1.9415985
-2.7159624 0.0989197
-4.6650043 0.8972492
-4.7297525 1.8869624
-4.3241878 1.6727389
-3.0987768 0.4615788
-2.5755088 0.5511182
-2.3348718 0.6061904
-5.5506873 1.4699177
-2.2997315 0.7869354
-3.7490151 2.4871054
-3.0673494 0.9680486
-2.2306147 0.5339524
-4.4805956 0.8372508
-2.1815658 2.3095081
-3.8138878 2.8172650
-3.7943416 2.4756980
-4.8656082 2.1593227
-4.3244858 0.9523897
-3.9865608 2.6102073
-2.6886899 0.8689022
-3.6774123 2.8035290
-3.6974137 2.9903224
-3.5260184 0.3296419
-5.3815441 2.3339257
-3.7981005 2.8273056
-3.3553967 2.7290397
-2.1119578 2.4667418
-4.3295946 0.7057844
-2.5401883 0.4176592
-2.2011189 2.4342444
-3.8146083 2.7607341
-3.3654275 0.5984055
-4.4874020 1.1778082
-4.2351518 1.1979584
-4.4624128 1.4417720
-5.2699947 2.4946113
-3.0507302 0.2009559
-4.0867133 2.4903789
-4.7923732 2.1137118
-4.0861197 2.8678620
-3.8288016 2.7373610
-4.0774646 1.9309871
-4.2855630 0.6875404
-4.2516618 1.5339016
-2.6921947 0.0761724
-2.4120228 0.4632416
-2.6242030 0.4220840
-4.7345796 2.7181120
-5.4374843 2.0582273
-4.4415159 1.0808780
-3.4019408 0.5036649
-2.8041849 2.2713280
-5.5452962 1.4749734
-4.8722029 2.2443516
-4.2497373 0.5964899
-3.0976570 1.1730937
-4.2877331 0.6385017
-4.1270399 2.3690243
-3.2540495 2.0542288
-3.8961029 2.7128668
-5.4271064 2.0321217
-4.5966115 2.3006814
-4.2629833 1.5923878
-4.8121705 2.5930514
-4.0760746 2.7822216
-4.0204911 2.8707056
-5.3740206 1.3972783
-4.4988542 1.7909950
-3.2174475 0.2707632
-5.5351553 1.4574521
-2.8239439 1.1143525
-4.2806892 1.1003206
-3.9880414 2.7635729
-2.6990311 0.0691023
-3.4473977 0.5917822
-2.4905062 0.4494131
-2.5015898 0.3887106
-2.3272753 2.3521471
-2.8999252 0.2625265
-4.0665040 0.7037905
-5.1809301 2.5436840
-4.8593354 1.1909699
-2.6796162 0.7265197
-5.4100208 2.2172332
-4.5235043 0.8318136
-4.1168437 2.8198800
-2.7056482 0.3559068
-2.5352590 0.4980245
-2.6832821 0.3366580
-2.6357203 0.2778949
-4.1976490 2.1758380
-4.5883002 2.2966292
-5.5160260 1.8910887
-5.3932819 2.1088822
-2.6311867 0.0657381
-3.8508830 0.4032446
-2.8906977 1.2117693
-2.8452909 1.1924464
-3.7255268 2.8305380
-4.7918305 1.9858356
-4.4597611 2.6316364
-4.3623509 2.2300019
-3.5594323 2.8604200
-5.1851177 1.7674239
-3.6865425 0.3506525
-3.7980533 2.7909420
-4.6241417 2.1991956
-3.9587295 3.0941942
-4.4251699 1.2051984
-3.0198524 0.8107428
-3.4861734 3.2340319
-5.3510942 2.2230759
-5.4848289 2.3831763
-4.2921576 2.7689612
-2.3107753 0.5604250
-5.4900136 1.5616504
-5.1008234 2.0370970
-3.0263782 0.4907579
-5.5595069 1.4294846
-4.5346589 2.2002649
-3.6884036 2.8967271
-5.5477929 1.4759939
-2.7200918 0.9568952
-4.4039545 0.9807725
-4.3264236 1.6103762
-4.3881607 0.5976256
-5.5507350 1.4534942
-3.9994116 1.8704648
-2.2319231 2.4362526
-5.4990020 1.5027183
-4.2274146 1.5647913
-3.9300258 3.0299914
-2.7238116 0.1356296
-3.9269271 3.0449555
-4.4852409 0.8338330
-3.7692821 2.8339767
-3.7458179 2.3677042
-3.7435455 2.8123598
-5.1958938 1.9931718
-5.5322862 1.4914849
-4.4195986 1.3970506
-3.2576778 0.5420784
-4.1735225 1.9619335
-5.4860549 1.8049151
-3.7922688 0.4359279
-4.3498826 1.1223681
-4.3539319 1.0720509
-2.5825477 0.6191137
-2.5105829 0.4764333
-4.3806233 0.6728713
-4.9905105 2.2818069
-5.4721842 2.0936322
-4.2551279 0.6432684
-5.3124580 1.3621297
-4.4785795 1.4858892
-5.2456970 1.6708673
-2.9125233 2.2243159
-2.2378852 2.2535260
-5.5556364 1.4381329
-5.0441413 1.7008840
-4.4537244 1.8399429
-4.4260631 1.4428961
-4.2933183 0.6331320
-4.3902893 1.7519723
-4.2438984 2.4780428
-2.9969928 0.3778020
-5.2889085 2.0411727
-4.3369346 2.2018037
-4.3487329 0.7923376
-4.3252406 1.2981802
-5.3874598 1.8185819
-4.1589971 1.0758752
-3.5630488 2.8992496
-4.1001725 0.5743452
-5.3836498 2.2919321
-3.8161547 2.8632882
-4.8414373 2.1476896
-4.6945095 2.6837249
-4.4169903 2.8121140
-3.6365540 2.8559828
-3.6423509 2.8055129
-4.4120107 0.9017480
-3.9994242 0.4513467
-5.1477170 2.5572612
-3.6398258 3.0824113
-2.9385898 0.4068891
-3.7830462 3.0285439
-4.2037644 0.6434509
-2.7608843 0.2398726
-5.2666912 1.9969631
-4.9653144 1.3245031
-4.3159900 0.7146836
-4.6715384 1.9267896
-2.4941704 0.2471790
-4.7865419 2.2311337
-2.2470284 0.8679016
-4.3849692 2.1407478
-3.3771250 2.8961623
-2.6740654 0.7749250
-4.4730835 0.8282919
-5.0164614 1.9387470
-2.4574981 0.1828371
-4.8587136 2.5744486
-4.0806413 2.1877425
-2.7403054 0.1572534
-5.1948414 1.5587165
-3.8041651 2.7271948
-4.0092382 2.5558465
-3.4961088 3.2267442
-2.6283975 0.1052728
-5.5469351 1.4630435
-3.8205156 2.6197827
-5.5695181 1.5777774
-2.6929576 0.0962306
-3.3034854 2.0992677
-5.0414133 1.9732271
-4.4286227 2.2981043
-5.3009524 2.0068879
-3.2789640 0.2278411
-3.9797089 3.0514107
-4.2770152 2.4678164
-3.5060155 3.2053320
-5.2207670 1.7477852
-4.4142647 0.7496449
-2.3922784 0.2920435
-3.7086606 2.9784851
-5.2073755 2.4040680
-5.0584612 1.9902630
-2.9278777 0.3581177
-4.3137136 1.1199062
-5.5550094 1.4512783
-2.8330081 1.1330872
-4.0559001 2.7509556
-4.3604383 1.0543216
-3.4841428 3.2661352
-4.4816623 1.4599861
-4.5289350 0.8172464
-2.6830628 0.0702337
-4.0260248 2.6797435
-2.4874561 0.7684976
-2.6589358 0.1669656
-2.9143140 0.9968057
-2.7641110 0.1931814
-3.2939916 2.0992305
-2.9109087 0.2281346
-4.1823249 1.0917591
-4.1675501 2.3906882
-4.7925200 1.7791665
-4.0240197 2.9810994
-4.6130352 1.8286159
-3.9702508 2.4249756
-3.5604160 2.7809649
-5.3291044 2.2285941
-4.1198211 2.5714669
-3.3331568 2.7911882
-2.5408940 0.4779248
-3.7937090 2.7952731
-2.3190403 0.8487763
-3.3141673 0.5529202
-3.6469955 2.9820540
-4.2485209 2.6386969
-3.5978186 2.9140763
-3.8786511 1.7647214
-5.3623524 2.3521457
-4.8967266 2.5484955
-5.0643492 1.9257731
-4.1906185 1.7358302
-2.2786086 0.4652576
-2.5346701 0.6631775
-4.2822127 2.4291523
-4.9361973 2.6620138
-3.6111596 3.1630578
-3.5148466 0.3077624
-4.3344674 2.1910455
-3.4727936 2.8565779
-5.2470088 2.0031204
-4.5287066 1.8545363
-3.5263953 0.6723465
-2.6654899 0.1027690
-3.7786729 0.3951224
-5.3869762 2.1022558
-2.6191518 2.2239947
-4.1286230 2.5421541
-4.3559995 1.7979304
-4.7673903 2.4093986
-5.4004469 2.3509212
-5.4058299 1.7115806
-4.7982249 2.5186303
-4.7751489 2.0709388
-2.5000308 0.4456736
-5.3604598 2.2912767
-4.2713809 0.6565922
-3.2689497 2.0600197
-4.2219958 0.5298475
-3.6413891 2.7847784
-4.4948678 2.2974036
-2.2169945 2.4126217
-4.2806044 0.6500857
-4.0417390 1.0199194
-4.9230123 2.2525482
-2.6141725 0.3825747
-4.3214908 2.6635768
-2.4197938 0.6042889
-4.3236232 1.0236161
-5.2854466 2.0242505
-2.7291439 0.1751138
-4.1303163 0.5238261
-2.6828012 0.8942832
-4.0810909 2.7680728
-4.6428995 1.7438185
-0.9395715 1.1422818
-4.2789097 1.2237350
-3.7251208 2.6891875
-4.8985376 2.1084392
-4.5219817 0.7999328
-2.6146834 0.1369102
-4.8897991 2.0511501
-3.9155130 2.7958248
-2.5605307 0.6716998
-2.4360535 0.3281523
-3.8780172 1.7965403
-4.3521338 1.8322985
-4.7612863 1.9317575
-5.2109690 1.6479203
-5.2569585 2.3433790
-3.6724300 2.3722844
-3.4609470 3.2230761
-2.2525899 2.3949230
-3.7726605 2.5733223
-4.9244242 1.9710943
-2.6761482 0.1213492
-4.0269928 2.0404780
-2.1739314 0.4770962
-2.6538274 0.1174754
-4.8533354 2.2040358
-4.2528620 2.3892236
-3.4638035 0.5398103
-2.1685236 2.3291907
-4.3678365 1.3056403
-3.4751527 3.2690165
-2.2398701 0.4822396
-5.2882261 2.4567251
-2.2707832 2.2101569
-3.5769105 1.5559007
-4.0439329 1.8304911
-3.7253475 1.6276228
-2.6754982 0.0526300
-3.7255487 3.0594747
-2.2569151 0.4998474
-4.4177051 1.5121640
-3.6422894 2.8931165
-2.0844691 2.4973576
-2.6271594 0.1283925
-4.1209903 2.2425013
-2.4394720 0.2034783
-2.5679252 0.5839010
-5.4016690 2.0995097
-4.1332078 1.9079111
-2.5032895 0.5396700
-4.9091277 2.0720885
-3.7391410 2.8316607
-2.6451812 0.0795906
-3.8735907 2.7702470
-3.7420082 1.8024039
-4.5734115 2.4475236
-4.2162008 1.1582361
-5.3707809 2.1512797
-2.7722752 1.0493571
-4.8451295 2.2079120
-4.3394284 1.0404398
-2.6043358 0.8240446
-4.2228947 2.4179444
-4.1656895 2.5630357
-3.6636095 3.1451986
-4.4124565 2.2135468
-2.5375395 0.3908146
-2.7304173 0.2299007
-3.6294532 3.1354954
-5.2176375 2.5424161
-2.5065069 0.5861826
-4.9165611 2.1379967
-2.8397627 1.2471398
-2.5464747 0.8309594
-4.9741378 1.9314862
-5.3617215 2.2495403
-4.3391232 0.6486915
-5.3771639 1.3833288
-3.7148037 2.8748050
-5.0177712 2.5402648
-4.8892260 2.0463877
-4.6595497 1.8821360
-3.4210670 0.2886049
-2.7799110 0.1020454
-4.9549441 1.2211980
-4.0372133 2.5959499
-3.5283277 3.2355368
-2.6730883 1.0780377
-5.3907247 2.0082641
-2.6150243 2.2031746
-2.6620576 2.2111342
-2.3083625 0.4266600
-2.6963959 0.2440699
-2.4572165 0.4409992
-2.5089846 2.2675202
-4.2571087 1.1425526
-4.4633403 1.4562641
-3.4995239 3.2307496
-4.1158085 1.8250196
-2.8727007 0.1190368
-2.6405370 1.0699124
-4.8926077 2.2292480
-3.7504056 2.4446297
-5.4315219 2.0585158
-5.4327812 1.5759286
-2.6071405 0.6420059
-3.8044393 3.0512285
-2.1401296 0.7650403
-3.4819801 0.2621781
-4.0279527 2.6916378
-3.9675004 0.4547226
-2.6841660 0.0884561
-5.0814300 2.0452175
-3.7595346 3.0234363
-2.6813381 0.0846625
-3.2494652 2.7594118
-2.9412134 0.3579603
-3.7845402 3.0340123
-3.8556345 0.4394461
-2.5561759 0.5279617
-5.2355247 2.5021837
-3.4533532 0.3011603
-5.2911253 1.7670397
-5.4307685 1.6441734
-4.2312145 2.3986971
-3.5985949 2.7971389
-2.7325473 1.1083736
-3.7935851 2.8088934
-4.2645078 0.5758448
-5.1474771 2.5903084
-2.8307500 0.3793962
-4.6010852 1.6487821
-4.2812543 2.2007332
-3.7966771 2.3268843
-3.2404377 0.3303475
-3.9505639 3.0460627
-4.8177071 2.1802826
-4.9231391 2.5234604
-4.7199664 0.9164804
-4.1739044 1.7561076
-4.6007767 1.9661449
-4.6863322 2.5423338
-2.0969872 2.5001459
-2.5207131 0.4027130
-3.8337898 2.7137926
-3.6978810 2.9432714
-3.2945905 1.2758133
-4.1821551 2.7487807
-2.0952592 2.4776175
-5.5474277 1.4505841
-2.6753626 0.3177306
-3.0721905 2.7667058
-5.5260000 2.0811741
-1.0464677 1.2278441
-2.7623937 0.8538610
-3.7795303 2.8127785
-4.9589558 2.2053640
-2.7281125 0.1612883
-4.1630735 2.5192595
-5.1433325 2.6432221
-4.5563660 2.0359430
-2.0869057 2.4918950
-4.0449195 2.2058985
-4.8300509 2.0153472
-3.6277773 2.9082873
-2.3812284 0.2665808
-3.5105956 3.2449632
-3.6913733 3.0288799
-4.3912158 0.9384506
-2.9185488 1.2191107
-5.5752325 1.4224833
-3.8069341 2.8984897
-5.2828093 2.3233211
-3.4943950 3.2747183
-5.1585150 2.6320696
-5.2080631 2.3568316
-2.2145989 0.4490521
-4.7209921 0.9173505
-5.0182137 1.2922111
-2.6844611 0.3389706
-2.6152387 0.7783169
-4.2226610 1.4892633
-3.9166353 2.6320980
-2.7881935 1.0891169
-4.6350164 2.1367350
-4.6657143 2.0990796
-3.7249339 2.8015144
-4.4943557 1.3320554
-4.3639655 2.1536276
-1.0192242 1.3149368
-5.4364543 2.1061625
-2.6588123 0.0443643
-4.3714843 0.6461518
-5.5510035 1.4456441
-2.6536219 0.0824584
-2.4691334 0.4737279
-2.8141112 0.8903642
-4.9254127 2.2665951
-2.6268756 0.2563569
-4.5651336 1.4423759
-3.0855138 2.6872716
-4.2711973 1.7099025
-5.2924223 2.4543383
-3.5741632 0.5662153
-3.5954449 2.9285984
-2.2465112 0.4255785
-3.4788592 0.3131246
-3.1409712 0.6116408
-3.8690860 1.5458951
-4.2004361 2.1765406
-4.1117296 2.5555856
-4.3996654 1.2185370
-3.0541186 2.7174520
-4.3295255 1.2108573
-2.2475209 0.5597029
-3.7606716 3.0544853
-4.0126905 2.5314913
-3.2285106 1.0249212
-3.6277883 3.1512275
-4.6368542 1.7060992
-2.6222820 0.3362000
-2.3431289 0.3058853
-3.9517808 3.0486140
-4.7980523 1.1205497
-4.1245408 1.1479903
-5.5266824 1.4922441
-4.9585028 2.0689020
-4.4068389 0.8888081
-4.1141663 2.1310539
-5.2422557 2.4986033
-2.5878561 0.6192240
-3.8152575 2.7891757
-3.6787877 2.7628093
-4.2358713 1.6718448
-5.3560548 2.3875957
-5.0732284 1.3142408
-3.4386892 0.5048997
-3.2290056 2.0503578
-4.1354666 1.9129072
-4.2494960 2.2440362
-4.4188819 0.7740636
-3.8273702 2.7862885
-4.8568840 2.1018250
-4.3076544 1.1660638
-4.8291636 2.1989322
-4.2783213 1.4068437
-4.9948912 1.5367583
-4.4344249 1.1273868
-2.2054896 2.4036953
-5.4423485 1.7060860
-0.9214820 1.1794964
-5.3977399 2.3221169
-3.8715816 2.7811449
-0.8726535 0.8347874
-3.8695946 3.0976300
-4.3071375 1.0953168
-5.0462198 1.9883100
-4.0961471 2.6281555
-5.3795528 2.3158605
-2.6077731 0.1263879
-5.2097869 2.2695451
-3.8575392 2.7875423
-5.4717689 1.4032829
-2.5152507 0.6523040
-2.7001178 0.3174243
-3.4974961 0.6761553
-4.6342559 1.9176718
-2.7379410 0.5475031
-4.3563595 0.6101334
-4.2938128 1.0668737
-4.4457464 2.4162788
-4.9648900 2.5889406
-4.4518409 1.4495760
-5.3173561 1.8297162
-2.6746926 0.7779717
-5.4267507 2.1342568
-3.7821708 2.7862236
-2.7830265 1.1228576
-3.4008379 0.4359676
-5.5406523 1.5328315
-3.9764411 2.8381016
-5.2744522 1.4136410
-4.3151040 1.1034085
12.4958096 -5.0840487
14.0538549 -3.4762740
13.1836147 -3.9676712
12.8086557 -4.1644273
13.2734871 -3.1946769
12.8582611 -2.9882050
12.3957253 -4.7616353
12.7644882 -4.3131886
13.2262268 -3.2123795
13.4245682 -3.6995549
12.4618988 -4.6533308
12.6705322 -3.4291871
12.1257057 -4.2903180
13.2475939 -4.0722942
12.0110245 -4.7555904
14.0678864 -3.4583108
13.1491852 -3.9071841
12.4476595 -5.1961937
12.1749296 -3.6585064
12.4495201 -4.6089325
12.6761913 -3.2791800
13.4107933 -3.2370808
12.7562971 -4.2557693
12.9753380 -4.0536175
13.3929520 -5.6724758
12.3082142 -4.3973594
13.1215096 -3.2244885
12.2370520 -4.9241877
12.7386646 -4.2240214
12.2685986 -5.0193720
12.1976748 -3.6486068
12.5821962 -5.5034828
12.0752602 -4.3466873
12.8073921 -4.4494786
12.9475584 -3.7967904
13.8558836 -3.5612566
12.3794565 -5.2759104
12.5497141 -4.1068459
12.2188921 -4.3518219
12.4483976 -3.8310711
13.2474670 -3.3554316
13.0786009 -3.1547365
12.2300453 -4.8796806
12.8828182 -2.9622378
12.5477953 -5.1484008
12.6792850 -4.1435509
12.8951492 -3.1197791
12.8730383 -3.0924270
13.1926928 -3.2585247
12.3711681 -5.2186542
13.3658276 -3.6848602
12.3943520 -5.6429682
13.5895014 -5.7540221
12.7671213 -4.3120942
12.8117399 -4.2141857
12.8254652 -3.1426911
12.1706600 -5.0776396
12.3267212 -3.6579094
12.6104345 -4.7705021
12.3838520 -3.7692671
12.6286955 -4.7434726
12.8050537 -3.5688078
12.4970121 -3.5007761
12.4235992 -3.6534441
12.2379503 -4.5721622
12.9266233 -4.1228623
12.8201227 -3.1725740
13.2577486 -3.3114777
12.5473251 -4.0912304
12.1361189 -4.9529395
12.8666792 -3.5576041
12.9862309 -3.5767765
12.4777222 -3.7158287
13.1213589 -3.3024628
12.7505779 -3.1812441
12.6656055 -3.9322474
12.6240225 -5.0378098
12.3458786 -5.1475568
12.6136084 -3.2325902
12.4976349 -4.7176995
12.3917570 -3.5020676
12.1878929 -5.1095629
13.0653534 -3.9688966
12.7814512 -4.3069401
12.2894812 -5.6424770
12.5689602 -4.4963336
13.4433355 -3.1710610
12.4652233 -4.2981830
12.2612467 -5.0806136
13.1825027 -3.9402092
12.4642439 -3.7904820
12.8607206 -4.5470629
12.8023214 -4.1261120
12.9844847 -5.4458694
12.7821665 -3.4657865
12.5564661 -5.0177970
12.1429319 -4.7371550
12.7104006 -5.4653759
13.2321930 -3.8333890
14.0703697 -3.4573185
12.5954800 -4.8093452
12.8172503 -3.8606646
12.8177395 -4.3440909
12.9620628 -4.0925536
12.9999094 -4.6124988
12.8242579 -3.6474750
13.5844154 -3.3256586
12.5683336 -4.7854576
13.0345230 -4.5760527
13.3699532 -2.9993269
13.2823000 -5.6289277
12.8287163 -4.7933335
13.1817856 -3.9802346
13.2674122 -3.7809420
11.9368992 -4.4078650
12.2269411 -4.0091248
12.9189720 -4.4015269
11.9295483 -4.5711155
12.4149294 -3.7442193
12.4450550 -4.0678778
12.4800243 -3.6660073
12.4926205 -4.5808544
12.5424843 -4.2578878
13.2769957 -3.6581769
12.6868362 -4.0809879
12.7145462 -3.7449284
12.4945765 -3.8889949
13.1375456 -2.9935501
12.6477766 -3.7049537
12.1953878 -4.3796978
12.9856224 -3.0778558
12.9034224 -3.2101974
12.8026075 -4.9095645
12.8468676 -4.7996812
13.4633112 -3.2635033
12.8581066 -5.3989429
13.1967363 -3.1342680
12.9000940 -3.7841914
13.0275412 -3.1703362
12.6476793 -3.9652882
12.9498892 -3.3274958
13.3867121 -3.6088147
12.6165819 -3.4545293
12.1684465 -4.4745765
12.6281071 -4.0933681
12.9225464 -4.2515807
13.0178967 -4.1781206
12.6831474 -4.9874234
13.3831682 -3.7252572
13.6254234 -5.7913513
12.7532129 -4.1967483
12.2714987 -4.6982141
12.3744974 -5.5279241
12.1784029 -5.0733905
13.2034655 -4.2513623
13.0792990 -4.1043463
13.0170221 -3.0167832
12.0730133 -4.3046913
13.7597284 -3.2785945
12.9113617 -5.2710986
12.1314640 -4.8963065
12.6682243 -3.1740863
12.7518864 -4.1834621
13.3677216 -3.6361713
12.2515564 -5.1362128
11.9792719 -4.2294073
12.4321918 -5.2098503
12.4460669 -3.7051609
12.4651499 -4.9158893
13.2260208 -3.4107869
12.4336557 -3.6762137
12.3781157 -5.5116363
12.8865700 -3.6600904
13.1336145 -4.0524631
13.0694017 -2.9721484
13.3097916 -3.7720220
12.2855892 -5.3608317
12.7970715 -3.1392617
12.4005165 -3.9692981
12.4301538 -3.7266052
12.2766161 -5.2629595
11.8729229 -3.6354911
13.0156918 -4.0573854
12.5845041 -5.6061616
12.1183319 -5.0987997
12.5353556 -4.5159492
12.8228054 -4.6540709
12.4243822 -4.1800990
12.4774179 -3.8366413
12.2120800 -5.0426002
13.2449884 -3.1987088
13.6500454 -3.5431714
14.0300083 -3.4540613
12.7060928 -4.3039203
12.3304548 -4.6240506
13.1882706 -3.3842235
11.9113674 -4.3435268
12.1201916 -4.2560720
12.9179544 -3.9010887
13.2607498 -3.2346234
12.2097387 -4.2216258
13.0689602 -3.3221445
12.5950155 -4.1127152
12.7717533 -4.2920599
12.3806505 -3.6907814
12.7069588 -4.3515224
12.4547367 -3.6731019
12.6318684 -4.0264182
12.5612011 -5.5275865
13.3324490 -3.0329404
13.3597555 -3.7226188
13.6451435 -3.2356088
12.3923063 -5.0961518
12.7148790 -3.4753013
12.7534466 -4.2235141
13.1073503 -4.0510268
9.1913490 -1.1943282
12.7336798 -3.5294352
12.7163372 -3.9266129
12.1610937 -5.2183390
12.1376286 -4.9495811
13.3246422 -3.3665829
12.6690569 -3.9733632
13.2871351 -3.0983555
12.5917740 -5.1527777
13.2398415 -3.4358704
12.6466599 -5.0304909
12.3555584 -5.6098609
