x y
-0.1715510 4.3733354
1.1573972 2.9650214
1.1772735 3.2370665
1.7242860 0.3879240
0.3018700 4.2337599
-0.9780762 4.7905087
1.0868694 4.1937594
0.7632797 2.6219280
-3.8578658 -3.6434100
-1.0036577 4.7048998
1.5663782 3.6787617
-0.3969766 4.3896141
-2.5736573 2.8421633
1.3172539 2.4416437
-0.9650929 4.7432156
1.0134946 7.3171434
-2.7881725 2.7902224
-0.1943094 4.4075809
1.4549714 4.3427186
1.6441816 3.4018855
-1.0851963 4.7342849
1.0839186 2.7643161
1.3968946 4.3911219
-0.2926447 4.4640875
1.2648423 7.0731373
1.0503874 2.5270071
0.9651657 7.4064751
1.5026536 3.2552600
-0.0860692 4.2964344
-1.0272425 4.4078369
1.0718130 7.2949209
-2.6949599 2.8898985
1.3344404 2.6740170
-0.4365377 4.5203595
1.2218086 3.1212912
-0.3078602 4.4995914
-0.9008098 4.7201071
0.0948923 4.1999454
1.3348701 4.4281368
0.9680746 7.3997374
0.2973062 4.2292676
1.0065758 7.3564730
1.2015229 3.1943526
1.5070244 4.3136811
1.2295128 3.1109912
0.9793764 7.3787675
0.7976788 2.6833506
1.7195411 3.3772027
-0.9596949 4.8104401
0.2306253 4.1602468
1.4920223 4.3371162
0.9154674 2.7371681
0.8813266 3.1184132
1.3405493 3.5893795
1.3345177 4.4332018
1.7405380 4.1486712
0.7276956 2.4463630
1.1593738 3.1775205
2.3695345 3.8565705
1.6159458 3.3444231
1.1819060 3.9706440
1.6204361 3.3841653
-0.6460543 4.6009798
2.3147981 3.8452172
1.1402493 7.2242560
-2.6606002 2.8099113
1.7014717 3.4228344
0.9912876 3.6183789
-0.5223735 4.5822520
0.1679052 4.1725216
-2.7650406 2.8898342
1.2406420 3.1919758
2.2674487 3.8104630
-2.4038420 1.0349987
1.5686607 3.2632542
1.4182953 3.1937201
-0.5177323 4.5813146
1.1607746 7.1595383
0.7784730 2.6834948
1.1153190 2.9611015
1.0771450 2.8403335
1.2301781 3.8999679
1.4002752 3.1906683
-0.3702656 4.4953961
0.9705783 2.6670284
-2.8043170 2.8109577
1.8736866 3.6886799
1.8962073 4.0518599
-1.0089074 4.1104221
1.3041666 3.3485634
0.1749198 4.2092414
1.1086417 2.8980980
1.6254700 3.4045320
1.3486240 2.5162423
0.7317898 2.6485391
1.9527069 3.6508400
-0.9766118 4.6310878
2.3620718 3.8479223
-0.2195675 4.4128189
0.9720788 7.3985486
1.1499933 3.0703063
-0.6742455 4.6956215
-0.1693188 4.3716307
1.0065989 7.3105617
-0.2289635 4.4005733
0.9917997 2.8839970
-0.9826745 4.8163829
0.9869785 7.3774567
1.2558032 2.9946485
-0.9699168 4.7370110
-0.6491218 4.6296349
1.4299965 4.3073468
1.6919730 3.3468432
1.3339535 3.1291544
0.6185810 2.7523446
2.0709007 3.8507178
1.2336555 7.1521025
0.0767509 4.2012081
-2.6868765 2.9085057
0.8837095 3.7169096
1.4552513 3.2018425
-0.3234749 4.4677615
-2.6878362 2.9157250
1.1813018 3.1421010
1.0111762 7.3491616
0.2527739 4.2231121
1.0879165 3.8506281
-2.6275012 2.8516870
-2.7653480 2.7079298
1.2203735 3.9867592
-3.1277959 2.8875675
1.2568703 4.0912204
-0.4649588 4.5634665
-0.4787630 4.5657439
2.2623484 3.8605986
0.3173487 4.2456393
1.0680988 7.3413644
1.1671365 3.9502130
-0.6456223 4.6485648
1.3390633 4.1725473
-0.1749742 3.9978869
1.6520240 3.3503277
1.4346261 3.2355468
1.3447709 3.3651791
1.0147980 3.5750430
1.6214802 3.3526511
1.7919848 3.8778117
-0.2532230 4.4385343
1.7428273 3.4190416
2.1773679 3.8484116
1.4586847 3.3635876
0.7373265 2.6606634
1.6861562 3.3736477
1.0300766 2.7407174
1.0126075 4.2364955
1.7178344 3.4289443
1.5642391 3.3370078
-0.2298544 4.4282484
1.7684456 3.4094977
1.6281745 3.3119841
1.0434154 7.3072848
0.0802978 4.0907288
1.1082586 2.9197638
1.9362895 3.8821261
1.2580980 3.2554381
1.4866840 4.3580375
-1.0307015 4.7361884
-0.2793632 4.3933320
1.4708471 4.3727093
-0.8468105 4.6993694
1.3591288 3.2082167
0.2437857 4.2113814
0.7975901 3.8105006
1.6164999 3.4170697
-0.9616739 4.8116970
0.0934872 4.2526779
0.9405320 3.6744449
-1.0422306 4.7234998
1.2566974 3.9456158
1.8010395 4.1278858
-2.7939246 2.8443370
1.1724855 3.5134904
-0.0179990 4.0815320
2.4054651 3.8950248
-0.6115512 4.6596861
1.0124100 7.4044781
-0.6311783 4.5858583
-2.6868391 2.8209786
-0.1618358 4.0224996
-2.6336348 2.8569503
1.4511666 2.3164096
0.7491555 2.6643543
0.2115117 3.9055996
0.8105137 2.6437504
1.6537198 3.3660815
1.1122334 3.1940458
1.1377262 3.9971414
-1.0913490 4.7421670
-0.1805824 4.3845057
-0.2223860 3.9789889
0.8824444 3.7434986
-1.0123510 4.8144655
-2.7348785 2.8685155
-0.9730828 4.6344619
-2.5711308 2.8348520
1.4718797 4.3588119
-0.3657248 4.4870849
0.1171101 4.1210728
1.3170555 3.2708516
1.2901143 3.1695499
-0.6404048 4.6293764
1.2157929 3.9998703
1.2771351 2.5239084
1.0551164 7.3285613
1.4871035 4.3871927
0.8996539 3.7521188
1.5264499 3.3578367
0.0271636 4.0417075
1.0002015 7.3796153
0.1420588 4.1579075
-0.6653034 4.6638365
-1.0256766 4.7360787
-0.7620484 4.6819515
1.1975021 4.0527787
2.0868380 3.8052511
1.2850618 3.5092533
1.4721607 4.3175507
0.8272079 3.8034310
0.9924174 7.3828812
2.2001269 1.2975011
-1.0195372 4.8037953
0.7237036 3.9293358
0.4216103 4.0928674
-1.1263092 1.4247390
10.3697653 4.8290453
-0.4710276 4.5871944
-0.2413055 4.4273763
-0.2205986 4.4266262
-2.7385213 2.7907140
-0.9103988 4.6017075
0.6956660 3.8959079
-3.0048769 2.0086591
1.4478540 4.2512503
0.8633814 3.7699625
-1.0121052 1.4421263
1.3018283 4.2010555
1.0082639 7.3849568
0.2539915 4.1956720
0.7534165 2.6567426
1.5112605 1.9991051
-0.7427461 4.6723785
-2.6723058 2.9385736
-0.2562195 4.3838000
1.9770263 3.8602016
-1.1040796 1.5544153
1.1312358 2.9511228
1.1061319 7.2638907
-2.9100480 2.8964851
1.3111825 3.1369147
1.0805794 2.9366841
0.3523709 4.2391481
1.8836601 3.8250041
1.2324654 4.0032334
-0.9642243 1.1876521
-0.8512865 4.7217784
0.1458015 4.1595650
0.2427237 4.1983891
1.5775383 3.2691388
1.2035298 3.0154786
-2.6660507 2.8911860
-1.1888250 1.6068383
2.0130217 3.8929825
1.4125756 4.3018441
1.1000350 2.9227536
1.3682141 2.5471237
0.0790442 4.2285080
1.3239464 2.8084714
1.1095304 7.2594671
1.0432254 3.5909095
1.1676651 2.9745860
1.4012831 4.3670425
1.3476150 3.1568186
1.3982046 3.3111308
1.0770959 2.9169178
1.1397783 3.0062718
0.9685078 3.5406604
0.7653342 2.6731625
1.3008194 4.4094005
1.1503448 2.9695160
1.2154806 4.0240498
0.9705154 7.3780394
1.1790615 7.1570663
1.1480620 7.2228532
-2.6842213 1.1266135
-0.1792616 4.3657365
1.4837031 3.3114996
1.5933486 3.3582942
-2.7524745 2.8723674
-2.7212656 2.7783840
-0.1744983 1.5990018
-2.6805012 2.9035017
1.3834540 3.8339033
-0.5173241 4.5404949
-2.7350683 2.8779466
1.4556228 3.1560535
1.1440741 7.2535996
1.4391333 3.7758260
1.2386875 4.0251555
1.2754792 3.0441060
1.1038178 2.8999753
0.7631353 3.9458787
1.0613832 3.5521560
0.7969503 2.6318438
-0.7333637 4.6703553
1.0914344 3.6078570
1.4228754 4.2351375
0.1310304 4.0916791
-0.2157771 4.3941288
1.1409676 2.3866844
-1.0378469 4.7344065
-1.0040174 4.8150802
-3.3194242 -2.4630423
1.5360968 3.4353993
-0.0990643 4.2826090
-2.9338844 1.2673906
1.0998349 3.0209417
-0.3430398 4.5313635
1.4870255 4.3073215
0.6424129 2.7373111
1.0911832 2.9035730
1.0118541 7.3439474
0.2971528 4.2208571
-0.7059800 4.5817461
0.0793348 4.2479167
-1.0071189 4.8013959
1.2157922 3.3474865
-0.2653982 4.4397573
1.3284385 3.2267001
1.0201458 7.3422894
0.9954762 7.3794160
0.4163068 4.2694874
1.3828443 4.3839507
1.0062695 7.3541827
0.1560315 4.1760502
1.0619193 3.8294294
1.4025403 3.2173986
0.9078991 3.5388753
1.9653367 3.8969769
-0.0246266 4.3162060
-2.9853101 2.7731545
1.2920028 3.0956633
-0.1929036 4.3737116
0.1760097 4.1516500
0.7528859 2.6334655
-0.2151975 4.3997269
1.0453955 7.3181496
2.0639579 1.7243809
-2.6845119 2.8960710
-2.7082527 2.9259508
-0.4347215 4.5384340
0.3399350 4.2442083
1.1433789 7.1840143
1.4723101 4.3471680
1.1277277 7.2252336
1.7401854 4.1549859
0.6796896 2.7036083
1.6845682 0.2442008
1.0046940 7.3584223
0.9687333 7.4034076
1.3905026 4.4136453
0.2341880 4.1767244
0.1356682 4.1593990
1.4552970 4.3372307
-1.0893136 1.4485368
2.3599231 3.8437917
-2.7066016 2.9223642
-0.1507892 1.6147881
-1.0783311 4.7260799
-3.0493653 2.8523355
2.0128686 3.8695979
0.1182235 4.2177501
1.5827093 3.3487544
1.1092681 2.9840736
1.3059871 4.1300983
1.0893877 7.2756109
-2.8785677 2.8811157
0.9720585 7.4037304
1.6848631 3.3778603
1.9688495 3.8841257
1.3302029 3.2490492
-0.9504870 4.8092661
0.3872504 1.7248188
1.4853182 4.3525205
0.0842791 4.2250981
0.1312694 4.1636400
1.1353227 7.2362113
1.1288048 7.2087240
1.1116588 3.5485542
1.0885806 2.9455230
1.4757338 3.3979638
2.3710034 3.8524587
-0.6071311 4.6320000
-0.7178441 4.6841192
1.0393077 7.3323984
-0.8001143 4.6535830
-2.6906598 2.8814108
1.3185831 3.2811379
2.0278978 3.8926845
1.4260720 3.2027583
1.4611114 3.2614963
-2.6144350 2.8771036
0.9914508 7.3779826
0.9374103 3.6631391
0.1191941 4.0419941
1.8506891 4.0884361
1.1996763 4.0151877
1.4522020 3.2704337
1.2208813 3.0500355
-0.6487425 4.6142545
-1.0015115 4.7658095
1.1905637 3.1155961
1.2547950 3.5792089
1.2917986 3.2458074
1.2018546 3.9912400
1.5237191 3.2650793
1.4046555 4.1039901
1.3120549 4.1650414
1.7010679 3.3515069
1.1421883 7.1991763
1.0524554 7.3004742
1.3189752 4.4281068
1.7006246 3.3979509
-0.2763025 4.0513539
1.3740529 3.9831803
1.0442828 7.3117075
1.5633143 3.7617142
1.1692916 2.9564371
-0.2384815 1.6371688
1.1388674 7.2355294
-0.2254169 4.3865891
0.0166214 4.2135739
-0.6482508 4.6321821
1.7614843 4.1952195
-0.4839272 1.5507275
-1.0793583 4.6940770
1.1169279 7.2339220
1.0221922 7.3408365
-2.6612918 2.4202166
0.4220878 4.0633402
0.0721729 4.1946125
0.1691789 3.9474425
-0.4116870 4.5324240
0.9190165 3.7235065
1.9979463 3.7369235
-0.3408113 4.4569445
1.6478872 3.3537529
0.2664913 3.8274701
1.9582572 3.5895777
1.3940402 3.1889353
1.6322855 3.3694630
1.1535935 7.1358118
1.6295860 3.3527489
1.4791127 3.6113460
1.1933420 7.1373954
1.3458817 3.3667231
1.4686928 3.4287486
1.4066665 4.2278676
1.7490942 4.1855168
1.1956757 3.3426173
1.1226078 2.9922147
1.3145789 4.4311967
0.1231809 4.1362886
0.9410108 3.6574051
0.7925902 3.8293176
0.0216728 4.1694546
0.9545697 7.4071040
1.4483888 3.3028131
0.1228630 4.1200323
1.9558105 3.8784463
-2.7003958 2.9054575
-0.8636684 4.7011700
0.9312862 3.1023731
0.9042886 3.6508529
-0.8845397 4.7078071
1.4691312 3.2602036
1.2752856 3.2831972
-2.6586385 2.9084523
-0.5218455 4.5967174
-1.1956260 1.3435816
2.3659744 3.8519778
-0.9289996 4.7075305
0.9626392 7.4134865
-0.8953027 4.7142839
1.1289347 7.2388315
1.2398458 3.5274110
1.3900335 4.3262639
-0.4559296 4.5110035
1.7952105 3.4659717
1.6193521 3.3789504
1.4445127 3.2399642
1.0549257 7.3476276
1.0325681 7.3181977
-0.0997362 4.3545980
1.4266694 4.2248006
1.1306512 7.0057654
1.5334407 2.2625999
1.9869051 3.8347981
0.9437120 3.7121086
-0.3578349 4.4695339
1.4950413 4.3012958
-0.2012624 4.3805757
0.2382391 4.1650081
1.2313881 3.2880626
1.2749964 2.9350255
0.1504588 4.1738305
0.9429829 3.6224370
-2.7009635 2.9245510
0.9688629 4.2618976
1.0154246 3.6238134
-0.3273514 4.4667921
0.9719397 7.4014106
1.4576397 3.1906977
0.3947985 4.2709694
0.6725591 3.7757449
-0.9135610 4.7243772
1.0190040 7.3328609
1.5817372 3.3496225
-0.9699143 4.6873384
2.3228655 3.8387425
1.4324946 3.1918728
0.2963326 4.1469126
1.5611205 2.3430784
0.4277177 4.2640791
1.5469009 3.2886560
1.4176742 4.3798404
1.1666867 7.0805755
1.0969192 7.2696133
0.3242955 4.2703815
1.0128013 7.3569050
1.1833043 7.1574326
1.0520017 7.3364825
1.4417561 3.2359746
2.0241086 3.8871286
-1.0524795 4.7463126
0.9511513 3.7050252
1.3040688 3.7035744
1.9498297 3.8990486
1.1172081 3.6711783
1.1278874 3.9481227
-0.3291743 4.4889898
1.2230946 3.9874024
1.3937992 3.4083629
-0.6585109 4.6963868
1.4275726 4.3800030
-0.2990979 4.1870198
1.1939915 4.1408334
1.4834062 2.3329487
0.5739615 4.0995374
0.2433819 4.1588488
0.1278792 3.9552782
1.9784641 3.8905520
0.0018528 4.2101536
0.1358253 4.1972990
0.1192236 4.2317867
-2.8989913 1.5946810
1.0043044 7.4124928
1.3765792 3.2904639
1.0207859 7.2659292
1.8751409 3.7250564
-0.2403571 4.4152236
1.0158112 3.6626360
1.1966834 7.1188765
2.3380837 1.1784724
1.0546806 2.7556355
-1.0514861 4.7198505
0.9764546 7.3891883
1.0940065 2.9638031
1.2075183 3.1504602
2.1958849 3.8217139
-0.2828920 4.4230213
1.9928794 3.9267220
1.0235776 7.2760148
0.2507286 4.1324167
-0.5428723 4.6092296
1.0570476 7.3080668
-0.2809741 1.6298788
0.1260559 4.1935821
-0.9883084 4.8148737
1.9347944 3.8754687
-2.9584110 2.8091078
0.0331084 4.2221189
-0.3537985 4.4831314
-0.8438441 4.7022939
-3.6101007 -3.6595140
-6.4380512 -4.0558476
-4.7271872 -4.3529053
-6.2546945 -4.3136234
-6.0997047 -4.4697580
-5.9558249 -4.4625692
-4.7607002 -4.4496980
-4.8471594 -4.4016237
-4.8055530 -4.4130774
-6.0037107 -4.4957361
-3.0367646 -1.8978034
-4.4311433 -4.1691413
-7.2779841 -3.5529504
-5.8378062 -4.4747238
-3.3271506 -3.2298737
-6.0518069 -4.4332538
-6.7198529 -3.6829588
-4.2664413 -4.0724258
-3.6200294 -3.6667614
11.0234709 -2.5799994
-5.6356969 -4.4519963
-6.0329332 -4.4520049
-2.8521764 -1.5983189
-6.3828306 -4.1632404
-3.4658732 -2.5180197
10.9379587 -2.3055296
-4.5813041 -4.2609549
-6.9447536 -3.6336327
-6.7111287 -3.8000300
11.0368147 -2.5778852
-4.2900615 -4.0629258
11.1023779 -2.5096698
-7.5658407 -3.0692811
-4.5232420 -4.2458844
-4.9109850 -4.4924746
-6.1199646 -4.3651462
-7.2996831 -3.3579774
-4.2891889 -4.0842690
10.9027843 -2.3938174
-5.3399005 -4.4754496
-6.8002701 -3.8780820
-4.9022770 -4.4316964
-3.4768236 -3.4814501
-7.3857164 -3.2763920
-4.6797194 -4.3363199
-6.7296267 -3.7089593
-6.0129504 -4.4723310
-5.6112800 -4.4193082
10.9186487 -2.3493357
-6.3250923 -4.2672658
-3.4436214 -3.5214076
11.1126223 -2.4768560
-4.4443116 -4.2143736
-7.2758708 -3.4165235
-5.3173237 -4.3996325
-3.4539731 -3.4933965
-7.4578543 -3.2002788
-6.2845531 -4.3025618
-7.3687143 -3.3388574
-4.3503222 -4.1457672
-4.8996592 -4.4222269
-5.0565863 -4.5593634
-2.8307548 -1.5698941
10.9344816 -2.4118428
-6.8546286 -3.8367045
-4.8998299 -4.4393892
-6.6191134 -3.8845191
-4.3498950 -4.1401391
-7.5875387 -3.0391004
-5.3871660 -4.4891229
-6.8508811 -3.7033625
-4.0325422 -3.9043663
-4.8144708 -4.3943219
-5.4186516 -4.4569550
-7.0756407 -3.5507748
-3.5031054 -3.2741582
-5.4540582 -4.4749937
-3.5092671 -3.5724633
-3.9755468 -3.7590039
-4.8436694 -4.3949046
-7.5508232 -3.0891631
-7.6294432 -2.9720616
-6.8735151 -3.6794817
-7.6008964 -3.0414515
-6.9427872 -3.0705895
-4.9062366 -4.5203218
-5.1474495 -4.5911431
-6.4748435 -4.1898470
-6.8771634 -3.7479918
10.9973278 -2.5902643
-5.1846895 -4.3724918
-4.8431888 -4.3673835
-6.8761349 -3.9522829
10.8363657 -2.5916941
-5.3841033 -4.5278449
-5.5742130 -4.4285927
-1.4543995 4.6657467
-4.8178811 -4.4703608
-4.8063002 -4.4262786
-5.8599544 -4.4828334
-3.6568995 -3.0522099
-3.3543341 -2.4981022
-6.9651656 -3.9144068
-4.9046807 -4.4674006
-6.7206883 -3.6758871
-2.7825134 -1.4911644
-4.5735888 -4.2915111
-4.6960664 -4.2197547
-3.3539109 -3.0933449
-6.6503234 -4.0142469
-6.7739019 -3.9832740
-5.0356622 -4.5540023
10.9140215 -2.5932834
-3.5610039 -3.6245716
-4.2427273 -4.0583944
-4.3794026 -4.1704178
-7.3665242 -3.2802424
-7.0151954 -3.3613098
-6.8513746 -3.9549906
-4.3311439 -4.1399131
-6.6482053 -4.0108294
-6.3154106 -4.3020201
-7.5045629 -3.1709175
-3.3446007 -3.2674773
-4.9264145 -4.5128236
-6.0554786 -4.4578924
-5.2578959 -4.4961305
-5.2914290 -4.4846621
-6.0067468 -4.3908334
10.9355316 -2.3491108
-6.4967847 -4.0485835
-7.4227719 -3.2236331
-6.0962000 -4.4557047
-7.3507428 -3.3072846
-5.0614924 -4.4508615
-5.2615590 -4.4740291
-3.6452169 -3.6662893
-7.3928003 -3.2637458
-7.2718039 -3.4123147
-6.8215933 -3.9625459
-6.7922220 -3.9849920
-3.8376470 -3.6655543
-5.3018017 -4.3846631
-7.3978944 -3.2404394
-6.8992867 -3.7936242
-7.0357351 -3.5866129
-3.3820868 -3.3510001
-5.2191305 -4.3488183
-7.3580022 -3.2888391
-1.3452091 4.6624861
-6.1615181 -4.4904180
-7.3639698 -3.2874596
-7.2261200 -3.4553063
-4.7592711 -4.3836970
-2.8132811 -1.5399317
-4.9542537 -4.4776926
-1.4944396 4.6183791
-6.9778924 -3.5366726
-4.4225755 -4.2020359
-6.8256688 -3.7148955
-5.1649094 -4.3902063
-4.3393364 -4.1299381
-1.2797848 1.2840854
-3.3972139 -2.5737078
-6.8108230 -3.6932161
-6.8958898 -3.7590744
-5.9547153 -4.4836669
-4.0892615 -3.9516568
-4.0252366 -3.7942305
-4.2362437 -4.0125895
-6.9091463 -3.9610562
-5.2960300 -4.4021325
-5.4548421 -4.5145087
-3.3771069 -2.5417755
-3.3050942 -3.1985078
-3.3415935 -3.0174141
-3.4160752 -3.4813788
-6.7317886 -3.8701112
-3.6373460 -3.6711130
-3.5185061 -3.4922099
-3.5053782 -3.3352587
-4.8487062 -4.4127240
-6.4248195 -4.1458969
-5.9524722 -4.5239396
-7.3308411 -3.2558279
-4.2918739 -4.0358758
-4.3139453 -4.1247811
-7.3682623 -3.2642903
-5.5321431 -4.4616909
-5.4739847 -4.4147420
-3.4235823 -3.2606165
-4.9630599 -4.4723382
-3.9222431 -3.6786468
-7.4417853 -3.2465799
-7.4589462 -3.2023232
-4.3823566 -4.1474366
-3.3382604 -2.4716585
10.9538174 -2.4021749
-6.7740712 -3.6616635
-5.6476603 -4.3973026
-7.4570217 -3.2017903
-7.5037541 -3.1634412
-6.9090738 -3.7122915
-4.8530207 -4.4384031
-6.0433955 -4.4446950
-6.0249524 -4.4545708
-7.0833240 -3.6771951
-4.3079047 -4.0983233
-1.4522612 4.6733136
-6.4142966 -4.2023487
-6.4469390 -4.2255940
-5.3267336 -4.4949389
-6.2411551 -4.3250856
-4.9325261 -4.5009537
-5.8506236 -4.4934602
-6.8213196 -3.7551260
-7.2556586 -3.5349753
-5.3641176 -4.5269575
-7.4245210 -3.2956161
-4.3124218 -4.0984998
-3.6890898 -3.6396010
-6.0349560 -4.4853587
-7.0751300 -3.5661373
-4.2689357 -4.0508027
-1.4419678 4.6715074
-7.5172014 -3.1496737
-6.2601900 -4.3217702
-4.8659129 -4.3887014
-5.2973413 -4.4659028
-3.4973216 -3.4546819
-7.3948522 -3.2428296
-6.5284815 -3.9099481
-6.7329607 -3.8587513
-7.4796710 -3.1862278
-1.4306329 4.6638904
-4.9661522 -4.5027990
-4.8668318 -4.3648362
-7.3457980 -3.2815192
-5.5206666 -4.4197521
-6.8899169 -3.9414039
-6.3932595 -4.2441783
-7.0481696 -3.3152142
-6.9564600 -3.6922030
-6.7286849 -3.7060857
-3.4543068 -3.4390478
-5.6471796 -4.4720168
9.5933657 -5.7837873
-3.5707860 -3.6266108
-6.7710376 -3.6510313
-4.8808823 -4.3997812
-4.1206098 -3.9032018
-6.7493687 -3.8832223
-7.2059183 -3.4653089
-1.3549433 4.6653991
-6.9491415 -3.6068611
-5.9668655 -4.5202680
-4.2878022 -4.0738273
-6.2532463 -4.3565717
-6.9154329 -3.9303305
-2.4421163 1.2628074
-7.6103864 -3.0236523
-4.6971474 -4.2219739
-4.0088205 -3.8122697
-7.3534017 -3.2991498
-5.6662798 -4.4991617
-4.0908127 -3.8661780
-6.5398645 -4.0756836
-3.3652413 -3.2550607
-3.6156166 -3.6695433
-5.0051479 -4.4833932
-4.8717318 -4.4480500
-3.5146585 -3.5657899
-3.3220937 -3.1569889
-6.6012559 -4.0968361
-6.6085162 -3.7191195
-6.8746309 -3.9623666
-3.5918040 -3.6191452
-6.4964266 -4.1233001
-6.8709278 -3.9397764
-5.4584160 -4.4352980
-5.0054464 -4.5022659
-1.4362528 4.6695757
-7.3381734 -3.4144890
-7.3837419 -3.2550728
-6.3773150 -4.2578859
-6.5213084 -3.8566425
-7.2524166 -3.4212165
-4.1728067 -3.9443626
-6.6933904 -3.9129474
-7.2305608 -3.6059909
-3.5947475 -3.6559968
-4.2593441 -4.0965977
-5.5486865 -4.4933548
-7.6227908 -2.9948287
-7.2505755 -3.5427349
-1.4752218 4.6587787
11.0923595 -2.4568577
-6.7194109 -3.6941278
-6.4862118 -4.2464075
-2.7743952 -1.4835715
-7.4170899 -3.1584115
-3.3505452 -2.5115452
-7.5350022 -3.1574113
-4.9055400 -4.5003362
-5.9583454 -4.5013533
-4.8419876 -4.3980422
-6.0597901 -4.4852610
11.1085520 -2.4645975
-7.0659513 -3.4412529
10.8926191 -2.3206558
-5.2733212 -4.3831649
-7.3512745 -3.3556638
-4.8249693 -4.4823656
-4.3041873 -4.0957069
-7.3859372 -3.2782917
-6.7413311 -3.7634673
-6.7631221 -3.7691495
-6.9346108 -3.6032147
-5.2492495 -4.4080839
-7.5933290 -3.0456452
-6.2284131 -4.3863664
-6.7694168 -3.8414361
-3.3463182 -2.4858997
5.9793124 12.6735620
-6.2915130 -4.2868729
-7.6055384 -3.0004656
-4.7182670 -4.3732052
-6.8599472 -3.8160055
-6.9015098 -3.5822408
-6.8743944 -3.8730512
-5.3491306 -4.4008541
-3.3644221 -3.0578482
-4.2830548 -4.0927167
-7.3695326 -3.3020742
-4.2987571 -4.0895543
-7.4401636 -3.1370249
-6.3711839 -4.2535262
-5.5162592 -4.4866853
-6.1220794 -4.3803611
10.8513613 -2.6019862
-3.5052657 -3.5658557
11.0220537 -2.4944112
-4.9569497 -4.4834919
-5.9871149 -4.5425940
-3.9892681 -3.7819510
11.0969601 -2.6428189
-4.0941720 -3.9117839
-3.4026518 -3.4005785
11.0065250 -2.5366979
-3.5996571 -3.6516540
-6.7451773 -3.7225711
-4.3944798 -4.1835017
-4.2421217 -4.0526657
-5.8512301 -4.4418321
-3.5867164 -3.5878403
-5.4854169 -4.4861970
-6.0997210 -4.4795513
-4.3365784 -4.0849047
-6.6011724 -4.0064549
-4.0641332 -3.8538334
-4.9515147 -4.4312625
-5.9777107 -4.5278792
-7.2498794 -3.3896039
-5.8677278 -4.4657893
-5.8251796 -4.4708824
-5.3810835 -4.5458922
-5.9626756 -4.4953661
-3.3880899 -2.5704119
-7.3814125 -3.3196352
-4.3067298 -4.1062918
-7.3736024 -3.1763973
-4.6732955 -4.2385993
-4.3315368 -4.1103048
-6.9882178 -3.3607092
-5.2719097 -4.4540176
-3.2974710 -3.1665227
-1.4320470 1.3017612
-7.3544245 -3.2875478
-6.4351506 -4.1646209
-7.3960290 -3.1843634
-6.2972708 -4.2424197
-7.3185854 -3.5376692
-4.4090037 -4.1353455
-5.6425834 -4.4941449
